test_id,PM2.5,PM10,O3
Vesterbro#0,7.702853571711911,2.7354073543822097,0.0,-0.07503605556244886
Vesterbro#1,11.49084387242538,2.9805681101240427,0.0,-0.09182734929494002
Vesterbro#2,10.25842264753284,-11.513461449921035,0.0,-0.10177440798753169
Vesterbro#3,6.778129307634626,-3.92272442396258,0.0,-0.12259093436891451
Vesterbro#4,12.814911301871891,11.218103842486437,0.0,-0.1068417179158385
Vesterbro#5,13.510335850783651,19.189831726606005,0.0,-0.04533830653433388
Vesterbro#6,10.999888667377899,11.101691931071352,0.0,-0.0726286994521475
Vesterbro#7,15.177857395125907,41.57182348295821,0.0,-0.0709082453267317
Vesterbro#8,14.189481312484373,37.240435121399855,0.0,-0.07608638498621996
Vesterbro#9,23.87419180788712,8.254643779139457,0.0,-0.03498963108699474
Vesterbro#10,19.801986349123858,50.86013701395102,0.0,-0.055004103170614466
Vesterbro#11,18.668889100453796,26.314812437375423,0.0,-0.02701263858559091
Vesterbro#12,16.944063452086425,31.909018111022057,0.0,-0.051053017613094054
Vesterbro#13,21.950740139545953,35.72455645460743,0.0,-0.034896986675114545
Vesterbro#14,17.551488726329612,41.87520730503642,0.0,-0.03349969218008198
Vesterbro#15,17.533745352662407,33.276130529463046,0.0,-0.04866442356344658
Vesterbro#16,21.05744137268387,20.012587857408665,0.0,-0.03762646545982088
Vesterbro#17,22.64010509725004,8.751499299595306,0.0,-0.050704675564916535
Vesterbro#18,11.184552419553784,26.32001140831118,0.0,-0.037662695039560976
Vesterbro#19,10.585100135338882,5.575264284720382,0.0,-0.06430965451122415
Vesterbro#20,16.61997204428933,9.12262436149545,0.0,-0.05459779939103458
Vesterbro#21,16.237670827925204,18.93835109177551,0.0,-0.002059773216494183
Vesterbro#22,16.851415314295277,4.462862855258237,0.0,-0.08685539862141262
Vesterbro#23,11.774766193071837,9.10025971570289,0.0,-0.08375347691673826
Vesterbro#24,13.48762465245288,5.946924336813579,0.0,-0.10300737182556335
Vesterbro#25,13.458878179779491,1.2934142249908844,0.0,-0.08447307033470687
Vesterbro#26,13.203880252103103,7.456533297076225,0.0,-0.08540950683597785
Vesterbro#27,10.77648704938847,5.124873040838891,0.0,-0.10862319432178612
Vesterbro#28,13.148957032006209,19.52541353352766,0.0,-0.11477930110962677
Vesterbro#29,10.683061072872851,-4.26252830733903,0.0,-0.0905725772800599
Vesterbro#30,13.443636277343748,35.79749978636452,0.0,-0.06571327060641788
Vesterbro#31,20.511154788670435,66.97917422646661,0.0,-0.04586588581017631
Vesterbro#32,19.24429491688423,27.495847890462926,0.0,-0.08472387364532015
Vesterbro#33,22.69981412203376,25.874278452376995,0.0,-0.06543726034436553
Vesterbro#34,23.03663772825613,39.60634549040838,0.0,-0.03222915406176579
Vesterbro#35,19.710996045670928,34.84885518189706,0.0,-0.05179100614726349
Vesterbro#36,24.90884853358924,48.66453243727885,0.0,-0.06134432040910511
Vesterbro#37,19.84445938079229,25.831261741371154,0.0,-0.044405914724450296
Vesterbro#38,12.03442191878933,13.891211603223699,0.0,-0.05684760683769128
Vesterbro#39,17.31111062241169,9.028360529096974,0.0,-0.06553599831253588
Vesterbro#40,16.713875541888783,6.733470091355342,0.0,-0.03478002862735787
Vesterbro#41,12.099463758949438,21.08589027571835,0.0,-0.05307134482249309
Vesterbro#42,16.797691052821722,7.715559723392736,0.0,-0.038002399242231345
Vesterbro#43,11.718495204345711,2.086833650590586,0.0,-0.059785822695847236
Vesterbro#44,14.82649621507766,1.711025540739341,0.0,-0.07905876629756176
Vesterbro#45,11.845182056502775,3.9834471605861803,0.0,-0.08047441688706936
Vesterbro#46,1.8918388817570693,-15.56326376779373,0.0,-0.08887716506180104
Vesterbro#47,13.828775915915156,10.885290415646324,0.0,-0.07596616685650565
Oesterbro#0,4.826725225036401,80.05468815269019,0.0
Oesterbro#1,4.921913454304132,81.60914031892773,0.0
Oesterbro#2,4.988352944915093,75.20742987258855,0.0
Oesterbro#3,6.465648043172787,70.77266766970389,0.0
Oesterbro#4,3.767976458553202,70.9124891676026,0.0
Oesterbro#5,8.695287755850714,58.88559396039008,0.0
Oesterbro#6,9.529870042748545,63.33960311608504,0.0
Oesterbro#7,7.105265848385321,68.81290470245042,0.0
Oesterbro#8,7.945322383437834,72.9512502835961,0.0
Oesterbro#9,10.145934559652748,75.77249616665091,0.0
Oesterbro#10,9.108417833635494,80.21189399906324,0.0
Oesterbro#11,10.146347564094146,84.15971795296495,0.0
Oesterbro#12,9.215145405433013,82.67919398949527,0.0
Oesterbro#13,6.691663272684783,88.69903442474047,0.0
Oesterbro#14,6.459087759840746,84.01699286377632,0.0
Oesterbro#15,7.646028220714138,83.23862937183895,0.0
Oesterbro#16,5.882537240703072,88.09275158741681,0.0
Oesterbro#17,5.722144319858014,85.28580214507771,0.0
Oesterbro#18,7.626331652800603,84.67599628189433,0.0
Oesterbro#19,9.104879855963306,84.25934133064214,0.0
Oesterbro#20,11.278441394362828,81.84723630891298,0.0
Oesterbro#21,12.403019957336586,79.6982524808175,0.0
Oesterbro#22,9.740589695815153,76.96555412839534,0.0
Oesterbro#23,9.47783451219099,79.18939982899794,0.0
Oesterbro#24,6.728861625323245,81.96139196357811,0.0
Oesterbro#25,7.692252014723928,77.57789983724768,0.0
Oesterbro#26,11.610407035039895,74.96287099587781,0.0
Oesterbro#27,7.466521498998609,69.91046702144308,0.0
Oesterbro#28,8.98547118261286,75.11175684136454,0.0
Oesterbro#29,7.5543433241880145,71.62619817864265,0.0
Oesterbro#30,8.098510557901916,72.95000795327766,0.0
Oesterbro#31,8.925299670711743,69.82128868062149,0.0
Oesterbro#32,4.370835457088971,77.03413273256449,0.0
Oesterbro#33,3.234522609510313,80.24282565040065,0.0
Oesterbro#34,11.775393383129025,80.22784307137071,0.0
Oesterbro#35,6.608894543761842,84.5293619038531,0.0
Oesterbro#36,7.71963905652849,85.05115330015126,0.0
Oesterbro#37,7.8900795847463465,84.79397436294136,0.0
Oesterbro#38,7.450507722320707,86.38259351277753,0.0
Oesterbro#39,6.280436394827557,84.1742637306489,0.0
Oesterbro#40,8.234808233794626,81.36931260141452,0.0
Oesterbro#41,11.467449256868948,79.5696980016803,0.0
Oesterbro#42,8.24386461212835,93.43530778994007,0.0
Oesterbro#43,6.600823445625514,89.69293553144058,0.0
Oesterbro#44,7.208894175503503,87.62427634019575,0.0
Oesterbro#45,11.669091699757098,83.15362735676578,0.0
Oesterbro#46,10.473605744275858,81.46036763991874,0.0
Oesterbro#47,7.6536963377570695,75.61469093711274,0.0
