,NO2,NOX,O3
789,5.2958555,5.2169333,48.17618
790,5.290303,5.1403494,47.8144
791,5.192294,5.106779,47.26954
792,5.010055,4.957403,47.417828
793,5.1211233,4.9391127,47.08975
794,4.9646826,4.833703,46.86673
795,4.9364786,4.8922276,46.50538
796,4.9544463,5.030328,46.487377
797,4.9651194,4.9838014,46.37159
798,5.0345387,5.02877,46.261414
799,5.1415806,5.0946636,45.995827
800,5.240735,5.3949203,45.749588
801,5.3778586,5.647626,45.787304
802,5.620387,5.914386,45.88084
803,5.867508,6.160506,45.339638
804,5.9932547,6.484238,45.609383
805,6.16037,6.7130375,45.59016
806,6.3336143,6.998289,45.434753
807,6.5052953,7.3550587,45.749878
808,6.671229,7.551678,46.137867
809,6.8972664,7.8269205,46.21128
810,6.9521174,7.995642,46.611137
811,7.0170107,8.0737915,47.418617
812,7.048918,8.197389,47.340767
813,6.9958467,8.143265,48.029198
814,7.012797,8.156722,48.8062
815,6.9206233,8.138405,49.19611
816,4.996022,5.9038,63.912422
817,4.9894886,6.0126934,63.857582
818,5.1228304,5.9929514,63.863426
819,5.081045,5.988882,64.14174
820,5.0987167,5.969206,64.18573
821,5.0883636,6.035833,64.245964
822,5.1167026,6.060722,64.34749
823,5.1208615,6.059314,64.37847
824,5.193739,6.0276594,64.44785
825,5.1777763,6.062629,64.86758
826,5.230943,6.043729,64.79075
827,5.248419,6.032001,64.64679
828,5.2656603,6.084433,64.64067
829,5.2916107,6.109042,64.75995
830,5.306799,6.1121426,64.67391
831,5.2962275,6.087215,64.63503
832,5.321024,6.046748,64.77643
833,5.307089,6.0084033,64.57419
834,5.295353,5.980755,64.643616
835,5.266138,5.971032,64.67032
836,5.2453995,5.9813356,64.54963
837,5.2030487,5.90152,64.33062
838,5.153981,5.805871,64.47706
839,5.119177,5.785842,64.22796
840,5.0212216,5.6619463,64.29082
841,5.0226355,5.6233945,64.173386
842,4.914154,5.5450783,63.9421
843,4.858618,5.4584746,64.01395
844,4.8133235,5.385641,63.923866
845,4.8299894,5.2694516,63.76931
846,4.747943,5.2618117,63.68725
847,4.7748365,5.2539244,63.264698
848,4.7777543,5.29288,63.202106
849,4.8014526,5.2868967,62.96994
850,4.9294367,5.410427,62.895233
851,5.032035,5.5529976,62.29776
852,5.0554504,5.589491,62.06145
853,5.130388,5.6938205,62.00364
854,5.2407074,5.841987,61.55195
855,5.348001,6.0045977,61.514362
856,5.425645,6.176997,61.322987
857,5.5631495,6.288458,61.187706
858,5.649302,6.4887896,61.11248
859,5.6932273,6.55765,61.23504
860,5.759931,6.6165366,61.021645
861,5.7923155,6.699625,61.033253
862,5.8215218,6.814542,61.129112
863,5.836924,6.871911,61.3632
864,5.398321,6.469286,58.37421
865,5.452674,6.4866114,58.345753
866,5.6227703,6.5278788,58.24704
867,5.5870404,6.4197874,58.49031
868,5.6161685,6.38846,58.27876
869,5.591383,6.3710165,58.22784
870,5.619156,6.3483963,58.164036
871,5.6379747,6.2947507,58.092995
872,5.696004,6.2410793,57.909897
873,5.659778,6.1408405,57.791042
874,5.6613646,6.189374,57.49594
875,5.685593,6.165386,57.10427
876,5.7207093,6.141141,56.90345
877,5.6850176,6.0411167,56.537323
878,5.66615,6.072239,56.25684
879,5.5922494,5.933913,56.05046
880,5.5834136,5.8703766,55.98944
881,5.508629,5.7809534,55.760414
882,5.43244,5.7009306,55.4803
883,5.3913383,5.6427794,55.45219
884,5.3328533,5.623497,55.049194
885,5.2008004,5.4713674,54.98759
886,5.1529517,5.4020443,54.858173
887,5.085001,5.386177,54.60841
888,4.9665895,5.2924395,54.74835
889,5.022604,5.283505,54.5264
890,4.941291,5.222576,54.347347
891,4.929311,5.245125,54.25074
892,4.956787,5.362776,54.219948
893,5.0131545,5.3415565,54.138195
894,5.0728955,5.451132,54.08278
895,5.211568,5.5492177,53.691216
896,5.322199,5.83562,53.48527
897,5.501754,6.0713367,53.363205
898,5.7570367,6.390579,53.30602
899,6.0220103,6.6969724,52.799923
900,6.200906,6.978239,52.746613
901,6.359067,7.249505,52.67551
902,6.578406,7.509349,52.34079
903,6.7710886,7.864358,52.461136
904,6.925952,8.091376,52.674515
905,7.1321406,8.332308,52.676502
906,7.195465,8.481146,52.766968
907,7.223697,8.559007,53.429077
908,7.2198052,8.557602,53.260406
909,7.159371,8.480025,53.828613
910,7.1186743,8.48325,54.339867
911,7.019065,8.381359,54.706505
912,6.538909,8.120772,65.2303
913,6.4319973,8.036573,65.65233
914,6.4285173,7.864834,65.912476
915,6.275529,7.6725254,66.49633
916,6.1911182,7.47071,66.666
917,6.0864477,7.3699603,66.8232
918,5.992964,7.2397356,67.08147
919,5.9303093,7.0886736,67.20138
920,5.9057217,6.9233203,67.15938
921,5.8168592,6.8185463,67.46886
922,5.8011,6.6778316,67.38918
923,5.7788363,6.575343,67.206406
924,5.7336316,6.562191,66.94904
925,5.7144423,6.3963213,66.78407
926,5.6709757,6.399309,66.55696
927,5.626832,6.2595735,66.36054
928,5.558727,6.201793,66.18662
929,5.466412,6.05219,65.87118
930,5.4332747,5.957384,65.73161
931,5.3787327,5.8942423,65.55002
932,5.354765,5.8359094,65.156815
933,5.296626,5.765643,64.77014
934,5.1891527,5.6546516,64.75303
935,5.1707573,5.6830063,64.275055
936,5.113881,5.5890336,64.050766
937,5.1237297,5.590866,63.702553
938,5.0799646,5.5638566,63.457855
939,5.077386,5.5209312,63.21539
940,5.0793095,5.589264,63.08898
941,5.166262,5.5820217,62.791275
942,5.1841955,5.749448,62.528248
943,5.3503933,5.8685226,61.94672
944,5.443206,6.0645103,61.8897
945,5.5804806,6.2215843,61.568405
946,5.795225,6.532235,61.388912
947,5.96929,6.825556,61.008793
948,6.0915256,7.0394316,60.82668
949,6.253419,7.2415915,60.90987
950,6.436806,7.4696884,60.61836
951,6.656702,7.79402,60.756355
952,6.750299,7.9850235,60.840378
953,6.936834,8.210831,60.93123
954,7.00932,8.40789,61.10045
955,7.0583797,8.512751,61.668335
956,7.0862226,8.507563,61.716156
957,7.1000414,8.53714,62.156765
958,7.018878,8.57993,62.600353
959,6.955575,8.502469,63.173313
960,10.624051,13.238171,57.085083
961,10.284325,12.906687,58.294838
962,9.985148,12.466362,59.055454
963,9.657228,12.045578,60.242355
964,9.292784,11.527832,61.232353
965,8.991439,11.12731,62.260696
966,8.628016,10.835219,63.2132
967,8.393942,10.295952,64.05014
968,8.112819,9.996891,64.53694
969,7.8753214,9.606237,65.34614
970,7.7245593,9.278766,65.72315
971,7.6310825,9.055258,66.06843
972,7.515621,8.933403,65.96599
973,7.5243754,8.653636,65.62961
974,7.4417963,8.597881,65.557755
975,7.4258943,8.395793,65.452415
976,7.2873645,8.394158,64.97937
977,7.192087,8.099058,64.87624
978,7.1153936,8.000198,64.60003
979,7.0772014,7.773473,64.24913
980,7.008314,7.718195,64.005554
981,6.967273,7.6010413,63.495144
982,6.8224983,7.4049644,63.382244
983,6.766869,7.391145,62.73448
984,6.637984,7.2451043,62.249115
985,6.6118736,7.1571937,61.91315
986,6.4872913,7.0066237,61.76391
987,6.3851886,6.8514156,61.380054
988,6.3159943,6.770213,61.15107
989,6.256754,6.699402,60.749
990,6.172486,6.7349014,60.543392
991,6.1950073,6.6752234,60.066994
992,6.1952696,6.6735725,60.005234
993,6.12838,6.6608677,59.764458
994,6.189853,6.7923913,59.5017
995,6.2013087,6.915024,59.478436
996,6.2772007,7.1355915,59.19373
997,6.4823112,7.248114,59.179386
998,6.654365,7.5429106,59.00578
999,6.9968977,7.9367976,58.855
1000,7.1725683,8.227171,58.622272
1001,7.5756044,8.680507,58.55008
1002,7.7917075,9.062124,58.490513
1003,8.099025,9.50901,58.625706
1004,8.356051,9.874101,58.75408
1005,8.587406,10.215762,58.726536
1006,8.659913,10.543472,59.133892
1007,8.753567,10.720688,59.77241
1008,9.338403,11.77461,58.729774
1009,9.087135,11.564193,59.72325
1010,8.91613,11.224323,60.3774
1011,8.69856,10.920967,61.371326
1012,8.457074,10.54542,62.17451
1013,8.269177,10.304518,62.962517
1014,8.033666,10.115884,63.729614
1015,7.906996,9.716274,64.381584
1016,7.7703056,9.531133,64.68703
1017,7.613051,9.266671,65.3342
1018,7.5545754,9.0713415,65.5465
1019,7.5428433,8.943866,65.682144
1020,7.510968,8.891766,65.50821
1021,7.5532303,8.703057,65.12088
1022,7.494177,8.662178,64.98134
1023,7.467689,8.485876,64.86483
1024,7.3560624,8.468512,64.483406
1025,7.2379775,8.185432,64.36842
1026,7.1265683,8.026246,64.179054
1027,7.065303,7.778293,63.93218
1028,6.920618,7.6511416,63.737625
1029,6.7821083,7.435914,63.311028
1030,6.568045,7.1499734,63.204323
1031,6.4413447,7.012501,62.72689
1032,6.2105684,6.7564483,62.369488
1033,6.096386,6.577257,62.196365
1034,5.893923,6.308465,62.041466
1035,5.7289805,6.047887,61.773502
1036,5.614485,5.873102,61.606747
1037,5.5185804,5.7334313,61.204613
1038,5.422809,5.7173433,60.994247
1039,5.454372,5.6503863,60.38846
1040,5.474439,5.7136765,60.207306
1041,5.471303,5.740716,59.81657
1042,5.6302233,5.96459,59.430115
1043,5.744034,6.2068357,59.14398
1044,5.9146094,6.501606,58.7244
1045,6.1842756,6.745681,58.524338
1046,6.4251876,7.158109,58.09591
1047,6.807748,7.618495,57.8712
1048,7.0496335,8.039233,57.576614
1049,7.483996,8.533631,57.44244
1050,7.737515,8.984183,57.316616
1051,8.021711,9.410802,57.596268
1052,8.230922,9.760433,57.63685
1053,8.416571,10.04778,57.80391
1054,8.449388,10.35818,58.272182
1055,8.513006,10.501567,59.05928
1056,15.200617,18.538858,34.94345
1057,14.856874,18.062454,36.093216
1058,14.36813,17.70911,36.8107
1059,14.180322,17.307545,37.28968
1060,13.775627,16.86531,38.51728
1061,13.604929,16.487534,39.398026
1062,13.207417,16.418457,40.37281
1063,13.073474,15.957115,41.937412
1064,12.715795,15.855358,42.785168
1065,12.502853,15.458517,43.52992
1066,12.215647,15.246504,44.777756
1067,12.079155,15.02998,46.17594
1068,11.924332,14.804698,47.001472
1069,11.812328,14.386833,47.082386
1070,11.600533,14.110771,48.369255
1071,11.483896,13.750611,49.30158
1072,11.19671,13.782423,49.58493
1073,10.966559,13.329054,51.081764
1074,10.7731085,13.040457,51.57801
1075,10.612389,12.56678,51.94213
1076,10.296413,12.236741,53.08235
1077,10.10424,11.920511,53.66066
1078,9.885525,11.664839,53.878338
1079,9.693314,11.371275,54.39767
1080,9.450567,11.232592,54.27633
1081,9.334041,10.975352,54.70337
1082,9.187365,10.596753,55.151707
1083,9.083926,10.331471,54.927734
1084,9.025662,10.202268,54.498024
1085,8.898897,10.258111,54.433456
1086,8.913981,10.217924,54.13234
1087,8.896946,10.100803,53.950977
1088,8.916899,9.958499,53.321064
1089,8.811646,9.947543,52.67504
1090,8.786207,9.929738,51.830612
1091,8.770449,9.926864,52.2118
1092,8.990592,10.248085,51.221767
1093,9.20311,10.380314,50.230057
1094,9.377245,10.6494665,49.803665
1095,9.736343,10.93704,48.662098
1096,9.895786,11.120972,47.91216
1097,10.327945,11.691631,47.212944
1098,10.511417,11.874048,46.543854
1099,10.8287115,12.436789,45.89781
1100,11.089709,12.78994,45.536045
1101,11.289863,13.062038,44.843678
1102,11.382275,13.495478,44.661636
1103,11.541823,13.731791,44.768387
1104,10.511436,12.811827,48.507908
1105,10.400009,12.5275545,49.088203
1106,10.153271,12.273222,48.752872
1107,10.123483,12.118374,48.773438
1108,9.995613,11.903559,48.883457
1109,9.9858885,11.710506,48.846127
1110,9.882721,11.660481,48.8088
1111,9.878552,11.336016,48.812244
1112,9.84819,11.434226,48.44871
1113,9.807707,11.196832,47.988045
1114,9.750135,11.33861,47.602783
1115,9.874044,11.334282,47.354717
1116,9.922572,11.317209,46.97401
1117,10.03399,11.255627,46.013283
1118,9.979137,11.275731,45.66764
1119,9.93063,11.084051,45.405266
1120,9.809342,11.098084,44.9706
1121,9.696075,10.885909,45.150234
1122,9.478638,10.718818,44.630085
1123,9.338226,10.319331,44.74491
1124,9.063531,10.135054,44.891457
1125,8.814461,9.778962,45.179882
1126,8.585883,9.447431,45.055138
1127,8.3082485,9.143084,45.365402
1128,7.9639754,8.8185215,45.46331
1129,7.7901697,8.545191,45.936752
1130,7.51093,8.19136,46.271862
1131,7.292276,7.9111853,46.51095
1132,7.15622,7.762442,46.819637
1133,6.99638,7.7077703,47.138092
1134,6.9325776,7.5550833,47.34671
1135,6.889342,7.4113426,47.813812
1136,6.904492,7.5225124,47.763298
1137,6.88618,7.608386,48.023815
1138,6.9763756,7.7482734,48.161488
1139,7.129787,7.877141,48.480988
1140,7.269693,8.111562,48.582058
1141,7.5557504,8.403992,48.488823
1142,7.713817,8.837914,48.639755
1143,8.002202,9.062444,48.559532
1144,8.258025,9.403236,48.83642
1145,8.569156,9.814782,48.82101
1146,8.71253,10.065381,48.93437
1147,8.8996525,10.308017,49.292767
1148,8.999092,10.558482,49.458405
1149,9.071911,10.602287,49.751427
1150,9.046896,10.783163,50.178677
1151,9.087593,10.839441,50.535725
1152,4.4151387,5.4385114,70.711105
1153,4.4634457,5.629405,70.666855
1154,4.654382,5.6582365,70.70991
1155,4.654061,5.7334714,70.94347
1156,4.759444,5.7723007,70.90472
1157,4.817322,5.9440446,70.81674
1158,4.8984995,5.9936056,70.88603
1159,4.9479456,6.071995,70.77669
1160,5.093106,6.046579,70.66503
1161,5.1043854,6.1746206,71.05152
1162,5.2150383,6.151249,70.92608
1163,5.269637,6.149148,70.66449
1164,5.268759,6.217972,70.4733
1165,5.336316,6.27257,70.517876
1166,5.3320165,6.2578945,70.36491
1167,5.3186607,6.2337914,70.21674
1168,5.320895,6.164075,70.28789
1169,5.2787013,6.102951,69.90976
1170,5.2872343,6.022004,70.01512
1171,5.2456455,6.0153084,69.94428
1172,5.2147636,5.9617205,69.71754
1173,5.1474104,5.8953686,69.30526
1174,5.0132504,5.7299814,69.37371
1175,4.985695,5.6705008,69.09131
1176,4.872493,5.514693,68.96621
1177,4.8011904,5.42354,68.79922
1178,4.7024627,5.333661,68.47117
1179,4.6325912,5.1658015,68.48811
1180,4.5665116,5.0526986,68.36832
1181,4.5848904,4.9376497,68.09799
1182,4.5134745,4.977637,67.91652
1183,4.593047,5.0085273,67.2515
1184,4.60476,5.0898566,67.22229
1185,4.679821,5.1027713,66.88489
1186,4.876916,5.3375673,66.610275
1187,5.010867,5.576392,65.98471
1188,5.081048,5.630326,65.67469
1189,5.190505,5.80333,65.611824
1190,5.3278093,5.995266,65.13778
1191,5.472858,6.189418,65.17219
1192,5.5558386,6.4287786,65.00613
1193,5.6841097,6.554685,64.96412
1194,5.767964,6.7823114,64.99462
1195,5.789964,6.836783,65.32909
1196,5.8034306,6.828328,65.23378
1197,5.8369546,6.896162,65.49565
1198,5.80175,6.9816065,65.66394
1199,5.8033895,7.0239687,66.14473
1200,10.178799,12.386919,52.96885
1201,9.970499,12.108152,53.71355
1202,9.755511,11.822868,53.954365
1203,9.564177,11.537406,54.614925
1204,9.310293,11.170757,55.15206
1205,9.138927,10.895079,55.634182
1206,8.8981,10.746053,56.16699
1207,8.7661915,10.344841,56.695633
1208,8.5730505,10.201218,56.949512
1209,8.409629,9.865482,57.28473
1210,8.253831,9.684381,57.487835
1211,8.183253,9.5054035,57.772945
1212,8.06469,9.376899,57.782806
1213,8.03808,9.095951,57.45444
1214,7.922587,9.0106735,57.52451
1215,7.852021,8.769646,57.54369
1216,7.6868386,8.7535305,57.256298
1217,7.56687,8.441438,57.38829
1218,7.4422555,8.317936,57.17753
1219,7.3467026,8.049314,57.099407
1220,7.228744,7.9554453,57.043842
1221,7.146579,7.774844,56.911896
1222,7.0237637,7.6213202,56.87794
1223,6.9490943,7.5606875,56.553177
1224,6.802211,7.4457097,56.29862
1225,6.8361216,7.390176,56.16126
1226,6.733751,7.268399,56.136772
1227,6.681949,7.205126,55.855274
1228,6.663458,7.224688,55.729557
1229,6.6552935,7.227755,55.540703
1230,6.6440134,7.287695,55.39026
1231,6.695477,7.2763276,55.15864
1232,6.7295513,7.3339353,55.06128
1233,6.7189326,7.417039,54.913742
1234,6.7973003,7.5579324,54.752872
1235,6.8552856,7.6956644,54.795685
1236,6.94773,7.890506,54.657185
1237,7.1181993,8.037692,54.61295
1238,7.2546597,8.291995,54.510284
1239,7.5267806,8.595452,54.40293
1240,7.660738,8.794662,54.399895
1241,7.96507,9.177091,54.329437
1242,8.104863,9.379067,54.350376
1243,8.308456,9.706913,54.557728
1244,8.505414,9.955658,54.587925
1245,8.650517,10.14081,54.592
1246,8.695062,10.391397,54.906967
1247,8.758249,10.487201,55.23984
1248,10.995838,13.729186,49.70835
1249,10.785142,13.387655,50.605694
1250,10.553261,13.059983,50.836178
1251,10.42087,12.734988,51.374187
1252,10.199003,12.383124,51.842876
1253,10.094368,12.108444,52.183243
1254,9.88102,11.983435,52.555977
1255,9.831994,11.576361,53.041576
1256,9.724821,11.521242,53.003815
1257,9.602729,11.190485,52.97169
1258,9.495678,11.151601,52.95721
1259,9.522956,11.062581,53.02906
1260,9.5099125,10.978218,52.807144
1261,9.521859,10.713297,52.091095
1262,9.407713,10.653612,52.025177
1263,9.300854,10.363237,52.02809
1264,9.106936,10.349046,51.65854
1265,8.904591,9.973758,51.982513
1266,8.668477,9.72838,51.757515
1267,8.51269,9.308796,51.808846
1268,8.216832,9.039366,51.953476
1269,7.9416976,8.668081,52.065605
1270,7.6672096,8.326442,52.006966
1271,7.418158,8.0510235,52.08804
1272,7.094798,7.761224,52.009525
1273,6.959387,7.524414,52.23407
1274,6.7329717,7.186959,52.43747
1275,6.5665274,6.9364204,52.3388
1276,6.481413,6.8448124,52.346706
1277,6.3929367,6.823936,52.242817
1278,6.4093814,6.8416176,52.190365
1279,6.4839754,6.814189,51.96392
1280,6.5940647,7.0257006,51.676556
1281,6.6832805,7.232739,51.39728
1282,6.890943,7.540727,51.073456
1283,7.121745,7.871113,51.11202
1284,7.4170675,8.310809,50.776196
1285,7.7696667,8.710032,50.433575
1286,8.058854,9.230827,50.146416
1287,8.489763,9.714258,49.85346
1288,8.793079,10.156699,49.84184
1289,9.245288,10.744857,49.690994
1290,9.466142,11.084337,49.57426
1291,9.702147,11.487447,50.018112
1292,9.855829,11.772807,50.053135
1293,9.947625,11.865436,50.393085
1294,9.9085865,12.110882,50.92607
1295,9.907233,12.111875,51.571297
1296,13.395212,16.602028,36.252213
1297,13.162283,16.15468,37.278805
1298,12.7842045,15.813391,37.451614
1299,12.708885,15.488794,37.76658
1300,12.445997,15.159552,38.4191
1301,12.379649,14.829987,38.849945
1302,12.154715,14.768223,39.302174
1303,12.128877,14.300047,40.03835
1304,11.983271,14.393077,40.100822
1305,11.905194,13.984256,39.805138
1306,11.760914,14.098515,39.951622
1307,11.856906,14.090336,40.163773
1308,11.927757,13.986753,40.12957
1309,11.983898,13.796891,39.16449
1310,11.887923,13.723072,39.198723
1311,11.812933,13.437927,39.276543
1312,11.610016,13.492403,38.904106
1313,11.422808,13.108372,39.659237
1314,11.116301,12.830643,39.310455
1315,10.956557,12.262033,39.479256
1316,10.518619,11.954657,39.959488
1317,10.178226,11.430038,40.477245
1318,9.876048,10.998727,40.30742
1319,9.5017185,10.548307,40.82904
1320,9.061285,10.160944,40.885002
1321,8.8074875,9.793296,41.500725
1322,8.457466,9.207553,41.931087
1323,8.174508,8.850231,41.99337
1324,8.009739,8.608408,42.106987
1325,7.756857,8.534053,42.25905
1326,7.7073483,8.318546,42.389996
1327,7.65003,8.129312,42.66344
1328,7.678651,8.2287855,42.258286
1329,7.6588783,8.31896,42.145725
1330,7.745695,8.444946,41.941788
1331,7.918007,8.622583,42.285004
1332,8.232821,9.075107,41.943745
1333,8.616059,9.471882,41.386963
1334,8.902819,10.049772,41.177704
1335,9.329539,10.489993,40.58932
1336,9.713663,10.968256,40.551933
1337,10.216776,11.644583,40.25753
1338,10.493009,12.007813,39.99015
1339,10.822883,12.531864,40.14982
1340,11.017734,12.986806,40.20543
1341,11.140429,13.125175,40.360615
1342,11.171843,13.4867325,40.803444
1343,11.249266,13.61153,41.27476
1344,8.062477,10.168275,62.250435
1345,7.9099956,10.015199,62.889534
1346,7.820996,9.768642,63.171883
1347,7.709205,9.568723,63.761402
1348,7.602429,9.332251,64.06183
1349,7.534495,9.223979,64.271774
1350,7.431502,9.135993,64.56156
1351,7.4164853,8.913798,64.77
1352,7.4170246,8.845094,64.64482
1353,7.3559194,8.719231,64.85638
1354,7.364989,8.646537,64.72114
1355,7.4114923,8.591096,64.57523
1356,7.406644,8.589609,64.23181
1357,7.4467473,8.445197,63.805233
1358,7.387751,8.427241,63.574093
1359,7.3245173,8.257574,63.421722
1360,7.2056413,8.212958,63.142395
1361,7.0664635,7.949369,63.016785
1362,6.9443283,7.7732954,62.901485
1363,6.837825,7.5456953,62.8071
1364,6.676577,7.3624167,62.64224
1365,6.4886374,7.1344857,62.383602
1366,6.247847,6.853492,62.36178
1367,6.1111965,6.685514,62.12265
1368,5.8795924,6.430045,61.912403
1369,5.758818,6.268242,61.882366
1370,5.587632,6.0394163,61.78968
1371,5.45759,5.8006063,61.67918
1372,5.3609095,5.6921787,61.668133
1373,5.332991,5.6110754,61.412148
1374,5.2957945,5.658498,61.216908
1375,5.3932333,5.6639595,60.72033
1376,5.4639397,5.8297195,60.588604
1377,5.5604296,5.96352,60.217144
1378,5.7933927,6.291114,59.891796
1379,5.9974422,6.628127,59.5998
1380,6.209534,6.92883,59.27017
1381,6.485136,7.254442,59.111187
1382,6.7333603,7.675516,58.71527
1383,7.087734,8.096615,58.615173
1384,7.3049283,8.500268,58.539288
1385,7.6562424,8.913901,58.50352
1386,7.8451056,9.264889,58.490524
1387,8.002586,9.5401535,59.009293
1388,8.096943,9.701489,59.033966
1389,8.185488,9.813563,59.447414
1390,8.115831,9.992241,59.915054
1391,8.099749,9.979622,60.657036
1392,4.7984056,5.9742956,69.03034
1393,4.8026195,6.078903,69.126305
1394,4.941739,6.0397816,69.24645
1395,4.867506,6.0071015,69.645836
1396,4.890457,5.939267,69.68435
1397,4.852307,5.987196,69.71956
1398,4.861006,5.9361477,69.86872
1399,4.838479,5.906872,69.83538
1400,4.8967266,5.7824593,69.76456
1401,4.842598,5.7873807,70.15754
1402,4.8791037,5.679721,70.05409
1403,4.8721294,5.613386,69.77139
1404,4.8453093,5.6268473,69.56864
1405,4.849596,5.5656776,69.545746
1406,4.8269897,5.55933,69.323235
1407,4.804403,5.485951,69.077286
1408,4.7920885,5.3992887,69.02628
1409,4.7308135,5.3278656,68.56702
1410,4.733485,5.2414274,68.483475
1411,4.6989474,5.2492986,68.31437
1412,4.707776,5.2369776,67.887596
1413,4.672682,5.193898,67.40553
1414,4.598693,5.109745,67.39263
1415,4.608915,5.146038,66.90097
1416,4.559763,5.052337,66.69594
1417,4.566771,5.0536757,66.34598
1418,4.5198803,5.046814,65.99833
1419,4.5182567,4.997197,65.83696
1420,4.5087943,5.017324,65.68085
1421,4.5867205,4.9590507,65.39679
1422,4.5647993,5.090126,65.179726
1423,4.705968,5.2008896,64.55782
1424,4.759124,5.3499956,64.550255
1425,4.8734035,5.4364023,64.28562
1426,5.0724497,5.701726,64.17353
1427,5.2114887,5.952263,63.62512
1428,5.2752876,6.05904,63.502552
1429,5.372265,6.206005,63.621162
1430,5.511194,6.3664303,63.296432
1431,5.6423836,6.59659,63.502377
1432,5.702344,6.7526593,63.50709
1433,5.8174233,6.867054,63.606606
1434,5.8671436,7.0559826,63.805576
1435,5.8871155,7.091107,64.3016
1436,5.908708,7.072238,64.2788
1437,5.9245877,7.124471,64.651215
1438,5.881225,7.1721144,64.92864
1439,5.860358,7.159975,65.412285
1440,4.375729,5.4176073,69.65895
1441,4.4184,5.6046968,69.71242
1442,4.581955,5.580166,69.75132
1443,4.549531,5.62753,70.07129
1444,4.5887613,5.5805073,70.153564
1445,4.5628414,5.6763144,70.207825
1446,4.603647,5.6553197,70.334915
1447,4.5895567,5.6324053,70.256775
1448,4.6672807,5.5387893,70.18366
1449,4.607484,5.5685744,70.66838
1450,4.6551085,5.4609704,70.518486
1451,4.64668,5.398402,70.20457
1452,4.6239567,5.4237356,70.02548
1453,4.6345606,5.389679,70.05756
1454,4.62021,5.3806686,69.81699
1455,4.6029377,5.3146324,69.5027
1456,4.5982695,5.1959734,69.45698
1457,4.5410633,5.163071,68.900185
1458,4.5250006,5.0513287,68.788216
1459,4.495303,5.04808,68.616
1460,4.5052595,5.0556254,68.19064
1461,4.472753,5.002664,67.66488
1462,4.4169607,4.91037,67.650185
1463,4.421194,4.9340997,67.10878
1464,4.354232,4.807405,66.88915
1465,4.3574123,4.7893047,66.58952
1466,4.2754755,4.771365,66.25212
1467,4.264823,4.6936994,66.0999
1468,4.2262473,4.674616,65.9412
1469,4.2895594,4.5853477,65.73346
1470,4.2310495,4.6750517,65.52152
1471,4.3304424,4.754952,65.019
1472,4.349345,4.8489614,65.10066
1473,4.411047,4.881778,64.9673
1474,4.5670185,5.0707564,64.96677
1475,4.6476955,5.2357664,64.41172
1476,4.6267643,5.2707815,64.46533
1477,4.6870775,5.347387,64.61228
1478,4.76731,5.478324,64.4195
1479,4.830606,5.6081953,64.7169
1480,4.8718376,5.7324934,64.66847
1481,4.9517107,5.7733135,64.78916
1482,4.9891405,5.9828806,65.102066
1483,5.0037565,5.9615235,65.55268
1484,5.054729,5.9975224,65.492676
1485,5.0991983,6.0899477,65.7876
1486,5.088702,6.16605,65.946045
1487,5.127062,6.227949,66.38635
1488,10.981782,12.887949,48.97948
1489,10.548206,12.5322695,50.053032
1490,10.13851,12.067858,50.83313
1491,9.767382,11.688187,51.95611
1492,9.337609,11.225895,53.183064
1493,9.006848,10.78204,54.55661
1494,8.635521,10.545981,55.62611
1495,8.360238,10.057068,56.630676
1496,8.040811,9.858156,57.57992
1497,7.844749,9.570128,58.740917
1498,7.712629,9.343854,59.376175
1499,7.638301,9.208672,60.08708
1500,7.5766287,9.1942215,60.453857
1501,7.6733136,9.15276,60.569004
1502,7.724189,9.175359,60.820606
1503,7.8367643,9.175544,61.06668
1504,7.83713,9.305028,60.92819
1505,7.92191,9.260521,61.159035
1506,7.951554,9.390069,61.059402
1507,8.005527,9.280211,60.995865
1508,8.024023,9.414681,61.33012
1509,8.134997,9.419344,61.101894
1510,8.132559,9.295684,61.306667
1511,8.075328,9.3414755,60.9597
1512,8.015934,9.222691,60.79316
1513,7.9826884,9.111423,60.760353
1514,7.8193026,8.948527,60.819
1515,7.652493,8.743528,60.826145
1516,7.533717,8.493618,60.57733
1517,7.371386,8.338406,60.539948
1518,7.135065,8.0971775,60.543148
1519,6.887134,7.7727838,60.639828
1520,6.7175117,7.4276447,60.60094
1521,6.3907166,7.10739,60.595554
1522,6.175661,6.7931023,60.560455
1523,5.9642024,6.4918213,60.55538
1524,5.8162594,6.398635,60.132004
1525,5.8396034,6.194221,60.034206
1526,5.8220334,6.2632265,59.996395
1527,5.976784,6.3023996,59.443058
1528,6.0482717,6.406794,58.77255
1529,6.313785,6.6444664,58.384254
1530,6.4738026,6.9144287,57.980305
1531,6.7523246,7.260741,57.13618
1532,7.0515437,7.6826777,57.19245
1533,7.291942,8.095396,56.24444
1534,7.538037,8.434408,56.292515
1535,7.7029347,8.795494,56.368946
1536,5.068986,6.154201,59.003296
1537,5.1071186,6.234275,59.196945
1538,5.295185,6.277009,59.393177
1539,5.2612467,6.2082167,59.847965
1540,5.3090253,6.217869,59.93444
1541,5.299736,6.2434335,60.236423
1542,5.3574634,6.2173214,60.44474
1543,5.3855495,6.180431,60.45657
1544,5.496414,6.158633,60.411255
1545,5.4887543,6.132207,60.487057
1546,5.5804567,6.24823,60.252274
1547,5.6846857,6.309549,59.74641
