Recorded;NO2;NOx;O3;PM_2.5_Lvs;comment
26-12-2020 14:00:00;5.0;2.56;53.06;;Data er manuelt kontrolleret
26-12-2020 13:30:00;3.97;1.26;55.68;;Data er manuelt kontrolleret
26-12-2020 13:00:00;4.68;1.83;56.37;;Data er manuelt kontrolleret
26-12-2020 12:30:00;5.45;3.17;55.93;;Data er manuelt kontrolleret
26-12-2020 12:00:00;5.12;2.67;57.22;;Data er manuelt kontrolleret
26-12-2020 11:30:00;6.61;3.81;53.36;;Data er manuelt kontrolleret
26-12-2020 11:00:00;5.77;3.65;54.31;;Data er manuelt kontrolleret
26-12-2020 10:30:00;5.59;2.69;54.03;;Data er manuelt kontrolleret
26-12-2020 10:00:00;3.66;1.07;53.66;;Data er manuelt kontrolleret
26-12-2020 09:30:00;3.24;0.2;53.88;;Data er manuelt kontrolleret
26-12-2020 09:00:00;3.28;0.24;53.9;;Data er manuelt kontrolleret
26-12-2020 08:30:00;4.68;1.91;50.85;;Data er manuelt kontrolleret
26-12-2020 08:00:00;2.67;-0.79;52.81;;Data er manuelt kontrolleret
26-12-2020 07:30:00;2.47;-0.84;50.97;;Data er manuelt kontrolleret
26-12-2020 07:00:00;3.06;-0.06;48.63;;Data er manuelt kontrolleret
26-12-2020 06:30:00;3.18;-0.02;47.19;;Data er manuelt kontrolleret
26-12-2020 06:00:00;2.37;-0.91;49.74;;Data er manuelt kontrolleret
26-12-2020 05:30:00;2.74;-0.87;48.67;;Data er manuelt kontrolleret
26-12-2020 04:30:00;1.19;-2.29;50.59;;Data er manuelt kontrolleret
26-12-2020 04:00:00;2.49;-1.01;50.53;;Data er manuelt kontrolleret
26-12-2020 03:30:00;1.32;-2.16;53.22;;Data er manuelt kontrolleret
26-12-2020 03:00:00;1.8;-1.69;51.08;;Data er manuelt kontrolleret
26-12-2020 02:30:00;2.96;-0.37;46.42;;Data er manuelt kontrolleret
26-12-2020 02:00:00;4.45;0.89;;;Data er manuelt kontrolleret
26-12-2020 01:30:00;5.89;3.05;40.26;;Data er manuelt kontrolleret
26-12-2020 01:00:00;7.11;4.06;40.32;;Data er manuelt kontrolleret
26-12-2020 00:30:00;11.27;8.58;34.27;;Data er manuelt kontrolleret
26-12-2020 00:00:00;9.65;6.18;38.24;4.08;Data er manuelt kontrolleret
25-12-2020 23:30:00;10.5;7.0;40.86;;Data er manuelt kontrolleret
25-12-2020 23:00:00;15.63;12.65;35.48;;Data er manuelt kontrolleret
25-12-2020 22:30:00;18.92;16.25;31.2;;Data er manuelt kontrolleret
25-12-2020 22:00:00;22.75;21.59;28.61;;Data er manuelt kontrolleret
25-12-2020 21:30:00;27.1;26.29;25.92;;Data er manuelt kontrolleret
25-12-2020 21:00:00;25.58;23.65;30.27;;Data er manuelt kontrolleret
25-12-2020 20:30:00;28.96;26.76;26.71;;Data er manuelt kontrolleret
25-12-2020 20:00:00;24.34;22.49;32.94;;Data er manuelt kontrolleret
25-12-2020 19:30:00;30.77;29.27;26.57;;Data er manuelt kontrolleret
25-12-2020 19:00:00;39.72;39.33;19.39;;Data er manuelt kontrolleret
25-12-2020 18:30:00;46.43;48.53;13.91;;Data er manuelt kontrolleret
25-12-2020 18:00:00;36.68;39.77;23.98;;Data er manuelt kontrolleret
25-12-2020 17:30:00;20.26;17.89;39.95;;Data er manuelt kontrolleret
25-12-2020 17:00:00;20.47;17.71;40.92;;Data er manuelt kontrolleret
25-12-2020 16:30:00;20.09;17.39;42.7;;Data er manuelt kontrolleret
25-12-2020 16:00:00;17.39;14.53;45.96;;Data er manuelt kontrolleret
25-12-2020 15:30:00;16.47;13.72;46.22;;Data er manuelt kontrolleret
25-12-2020 15:00:00;7.44;4.52;54.68;;Data er manuelt kontrolleret
25-12-2020 14:30:00;6.75;4.07;57.67;;Data er manuelt kontrolleret
25-12-2020 14:00:00;6.04;3.65;56.84;;Data er manuelt kontrolleret
25-12-2020 13:30:00;6.42;4.32;57.49;;Data er manuelt kontrolleret
25-12-2020 13:00:00;5.9;3.23;57.93;;Data er manuelt kontrolleret
25-12-2020 12:30:00;5.77;4.06;57.99;;Data er manuelt kontrolleret
25-12-2020 12:00:00;6.85;4.98;55.93;;Data er manuelt kontrolleret
25-12-2020 11:30:00;6.2;3.82;55.97;;Data er manuelt kontrolleret
25-12-2020 11:00:00;5.72;3.32;57.02;;Data er manuelt kontrolleret
25-12-2020 10:30:00;5.92;3.89;56.98;;Data er manuelt kontrolleret
25-12-2020 10:00:00;4.77;2.12;57.71;;Data er manuelt kontrolleret
25-12-2020 09:30:00;2.45;-0.52;59.89;;Data er manuelt kontrolleret
25-12-2020 09:00:00;1.91;-1.53;61.98;;Data er manuelt kontrolleret
25-12-2020 08:30:00;1.79;-1.65;65.23;;Data er manuelt kontrolleret
25-12-2020 08:00:00;1.16;-2.58;64.24;;Data er manuelt kontrolleret
25-12-2020 07:30:00;1.38;-2.26;63.98;;Data er manuelt kontrolleret
25-12-2020 07:00:00;2.11;-1.57;63.45;;Data er manuelt kontrolleret
25-12-2020 06:30:00;1.04;-2.48;64.38;;Data er manuelt kontrolleret
25-12-2020 06:00:00;0.89;-1.91;63.47;;Data er manuelt kontrolleret
25-12-2020 05:30:00;0.23;-3.24;65.58;;Data er manuelt kontrolleret
25-12-2020 05:00:00;0.33;-2.84;63.82;;Data er manuelt kontrolleret
25-12-2020 04:30:00;0.31;-3.16;64.0;;Data er manuelt kontrolleret
25-12-2020 03:30:00;0.35;-2.97;65.09;;Data er manuelt kontrolleret
25-12-2020 03:00:00;0.37;-3.05;64.44;;Data er manuelt kontrolleret
25-12-2020 02:30:00;0.98;-2.1;64.57;;Data er manuelt kontrolleret
25-12-2020 02:00:00;1.0;-2.64;66.51;;Data er manuelt kontrolleret
25-12-2020 01:30:00;2.54;-1.1;64.06;;Data er manuelt kontrolleret
25-12-2020 00:30:00;3.99;0.71;62.4;;Data er manuelt kontrolleret
25-12-2020 00:00:00;5.63;2.34;61.41;6.14;Data er manuelt kontrolleret
24-12-2020 23:30:00;4.96;1.67;61.39;;Data er manuelt kontrolleret
24-12-2020 23:00:00;2.69;-0.24;62.28;;Data er manuelt kontrolleret
24-12-2020 22:30:00;2.24;-1.01;62.95;;Data er manuelt kontrolleret
24-12-2020 22:00:00;0.72;-2.63;64.06;;Data er manuelt kontrolleret
24-12-2020 21:30:00;1.21;-2.02;62.87;;Data er manuelt kontrolleret
24-12-2020 21:00:00;1.27;-2.14;61.8;;Data er manuelt kontrolleret
24-12-2020 20:30:00;0.97;-2.36;60.84;;Data er manuelt kontrolleret
24-12-2020 20:00:00;1.55;-1.33;60.7;;Data er manuelt kontrolleret
24-12-2020 19:30:00;1.72;-1.4;59.67;;Data er manuelt kontrolleret
24-12-2020 19:00:00;1.56;-1.38;57.25;;Data er manuelt kontrolleret
24-12-2020 18:30:00;2.45;-0.79;56.42;;Data er manuelt kontrolleret
24-12-2020 18:00:00;2.64;-0.91;57.97;;Data er manuelt kontrolleret
24-12-2020 17:30:00;2.76;-0.4;58.68;;Data er manuelt kontrolleret
24-12-2020 17:00:00;3.49;0.11;57.0;;Data er manuelt kontrolleret
24-12-2020 16:30:00;2.57;-0.7;57.89;;Data er manuelt kontrolleret
24-12-2020 16:00:00;3.26;0.84;57.49;;Data er manuelt kontrolleret
24-12-2020 15:30:00;2.9;-0.4;56.62;;Data er manuelt kontrolleret
24-12-2020 15:00:00;3.23;-0.05;56.23;;Data er manuelt kontrolleret
24-12-2020 14:30:00;2.68;-0.27;56.94;;Data er manuelt kontrolleret
24-12-2020 14:00:00;1.77;-1.28;57.59;;Data er manuelt kontrolleret
24-12-2020 13:30:00;1.24;-2.01;58.42;;Data er manuelt kontrolleret
24-12-2020 13:00:00;1.68;0.34;56.07;;Data er manuelt kontrolleret
24-12-2020 12:30:00;1.98;0.18;55.14;;Data er manuelt kontrolleret
24-12-2020 12:00:00;1.62;-1.12;54.8;;Data er manuelt kontrolleret
24-12-2020 11:30:00;2.45;0.27;50.55;;Data er manuelt kontrolleret
24-12-2020 11:00:00;3.06;1.04;43.23;;Data er manuelt kontrolleret
24-12-2020 10:30:00;4.08;1.81;38.08;;Data er manuelt kontrolleret
24-12-2020 10:00:00;3.98;1.0;37.39;;Data er manuelt kontrolleret
24-12-2020 09:30:00;2.75;-0.33;40.2;;Data er manuelt kontrolleret
24-12-2020 09:00:00;2.67;-1.0;42.0;;Data er manuelt kontrolleret
24-12-2020 08:30:00;3.99;3.12;41.94;;Data er manuelt kontrolleret
24-12-2020 08:00:00;2.02;-1.18;44.51;;Data er manuelt kontrolleret
24-12-2020 07:30:00;1.59;-1.81;47.58;;Data er manuelt kontrolleret
24-12-2020 07:00:00;2.73;-0.12;46.23;;Data er manuelt kontrolleret
24-12-2020 06:30:00;3.9;0.93;42.36;;Data er manuelt kontrolleret
24-12-2020 05:30:00;3.99;0.57;34.4;;Data er manuelt kontrolleret
24-12-2020 05:00:00;3.89;0.43;36.95;;Data er manuelt kontrolleret
24-12-2020 04:30:00;4.68;1.63;34.24;;Data er manuelt kontrolleret
24-12-2020 04:00:00;5.17;1.83;30.6;;Data er manuelt kontrolleret
24-12-2020 03:30:00;4.78;1.53;33.63;;Data er manuelt kontrolleret
24-12-2020 03:00:00;4.62;1.13;;;Data er manuelt kontrolleret
24-12-2020 02:30:00;5.74;2.18;28.69;;Data er manuelt kontrolleret
24-12-2020 02:00:00;8.64;5.67;25.86;;Data er manuelt kontrolleret
24-12-2020 01:30:00;15.79;13.85;22.3;;Data er manuelt kontrolleret
24-12-2020 01:00:00;28.3;29.81;6.65;;Data er manuelt kontrolleret
24-12-2020 00:30:00;23.6;22.04;11.91;;Data er manuelt kontrolleret
24-12-2020 00:00:00;20.21;18.15;16.48;4.14;Data er manuelt kontrolleret
23-12-2020 23:30:00;21.14;20.16;18.73;;Data er manuelt kontrolleret
23-12-2020 23:00:00;17.64;14.85;23.72;;Data er manuelt kontrolleret
23-12-2020 22:30:00;13.44;10.69;30.64;;Data er manuelt kontrolleret
23-12-2020 22:00:00;9.55;6.64;37.33;;Data er manuelt kontrolleret
23-12-2020 21:30:00;15.8;13.13;28.15;;Data er manuelt kontrolleret
23-12-2020 21:00:00;17.8;15.67;25.96;;Data er manuelt kontrolleret
23-12-2020 20:30:00;17.74;15.99;27.28;;Data er manuelt kontrolleret
23-12-2020 20:00:00;15.35;12.91;32.84;;Data er manuelt kontrolleret
23-12-2020 19:30:00;10.89;8.96;44.22;;Data er manuelt kontrolleret
23-12-2020 19:00:00;21.13;19.53;27.6;;Data er manuelt kontrolleret
23-12-2020 18:30:00;20.52;18.58;32.35;;Data er manuelt kontrolleret
23-12-2020 18:00:00;12.31;10.89;46.65;;Data er manuelt kontrolleret
23-12-2020 17:30:00;12.21;11.2;43.92;;Data er manuelt kontrolleret
23-12-2020 17:00:00;15.33;14.97;40.38;;Data er manuelt kontrolleret
23-12-2020 16:30:00;15.08;14.65;40.44;;Data er manuelt kontrolleret
23-12-2020 16:00:00;15.83;15.74;40.44;;Data er manuelt kontrolleret
23-12-2020 15:30:00;11.82;10.53;44.93;;Data er manuelt kontrolleret
23-12-2020 15:00:00;9.23;7.17;47.48;;Data er manuelt kontrolleret
23-12-2020 14:30:00;10.42;10.21;46.09;;Data er manuelt kontrolleret
23-12-2020 14:00:00;11.92;12.34;44.11;;Data er manuelt kontrolleret
23-12-2020 13:30:00;9.44;8.85;47.64;;Data er manuelt kontrolleret
23-12-2020 13:00:00;8.37;7.92;49.12;;Data er manuelt kontrolleret
23-12-2020 12:30:00;6.55;5.47;53.53;;Data er manuelt kontrolleret
23-12-2020 12:00:00;6.71;5.43;56.76;;Data er manuelt kontrolleret
23-12-2020 11:30:00;8.45;7.28;55.65;;Data er manuelt kontrolleret
23-12-2020 11:00:00;10.21;9.83;56.34;;Data er manuelt kontrolleret
23-12-2020 10:30:00;11.67;11.23;54.82;;Data er manuelt kontrolleret
23-12-2020 10:00:00;10.52;9.51;56.83;;Data er manuelt kontrolleret
23-12-2020 09:30:00;10.34;8.96;54.76;;Data er manuelt kontrolleret
23-12-2020 09:00:00;12.12;11.21;51.12;;Data er manuelt kontrolleret
23-12-2020 08:30:00;17.27;15.83;48.39;;Data er manuelt kontrolleret
23-12-2020 08:00:00;5.93;3.23;61.13;;Data er manuelt kontrolleret
23-12-2020 07:30:00;6.3;3.92;60.24;;Data er manuelt kontrolleret
23-12-2020 07:00:00;5.77;3.62;59.8;;Data er manuelt kontrolleret
23-12-2020 06:30:00;3.53;0.85;62.51;;Data er manuelt kontrolleret
23-12-2020 06:00:00;2.43;0.57;62.95;;Data er manuelt kontrolleret
23-12-2020 05:30:00;0.69;-2.33;64.85;;Data er manuelt kontrolleret
23-12-2020 04:30:00;0.11;-3.7;65.7;;Data er manuelt kontrolleret
23-12-2020 04:00:00;-0.38;-3.52;66.23;;Data er manuelt kontrolleret
23-12-2020 03:30:00;-0.32;-3.5;65.28;;Data er manuelt kontrolleret
23-12-2020 03:00:00;-0.3;-3.96;65.94;;Data er manuelt kontrolleret
23-12-2020 02:30:00;-0.56;-3.8;65.36;;Data er manuelt kontrolleret
23-12-2020 02:00:00;-0.66;-4.12;;;Data er manuelt kontrolleret
23-12-2020 01:30:00;-0.46;-3.92;66.07;;Data er manuelt kontrolleret
23-12-2020 01:00:00;-0.05;-3.37;65.68;;Data er manuelt kontrolleret
23-12-2020 00:30:00;-0.44;-3.57;64.13;;Data er manuelt kontrolleret
23-12-2020 00:00:00;0.42;-3.14;62.99;5.16;Data er manuelt kontrolleret
22-12-2020 23:30:00;0.13;-3.44;63.13;;Data er manuelt kontrolleret
22-12-2020 23:00:00;0.7;-2.27;62.77;;Data er manuelt kontrolleret
22-12-2020 22:30:00;0.84;-2.02;63.19;;Data er manuelt kontrolleret
22-12-2020 22:00:00;1.98;-1.17;62.77;;Data er manuelt kontrolleret
22-12-2020 21:30:00;1.43;-2.06;64.19;;Data er manuelt kontrolleret
22-12-2020 21:00:00;3.17;0.03;62.33;;Data er manuelt kontrolleret
22-12-2020 20:30:00;2.38;-0.42;63.48;;Data er manuelt kontrolleret
22-12-2020 20:00:00;4.02;1.15;63.09;;Data er manuelt kontrolleret
22-12-2020 19:30:00;5.13;2.69;62.95;;Data er manuelt kontrolleret
22-12-2020 19:00:00;5.18;2.43;63.82;;Data er manuelt kontrolleret
22-12-2020 18:30:00;4.87;1.94;65.08;;Data er manuelt kontrolleret
22-12-2020 18:00:00;5.16;2.57;65.46;;Data er manuelt kontrolleret
22-12-2020 17:30:00;5.87;3.5;63.66;;Data er manuelt kontrolleret
22-12-2020 17:00:00;7.35;4.78;63.08;;Data er manuelt kontrolleret
22-12-2020 16:30:00;7.04;4.38;62.85;;Data er manuelt kontrolleret
22-12-2020 16:00:00;7.77;5.33;63.86;;Data er manuelt kontrolleret
22-12-2020 15:30:00;7.63;4.71;65.72;;Data er manuelt kontrolleret
22-12-2020 15:00:00;5.42;3.09;69.12;;Data er manuelt kontrolleret
22-12-2020 14:30:00;6.07;4.55;59.98;;Data er manuelt kontrolleret
22-12-2020 14:00:00;7.2;6.07;36.93;;Data er manuelt kontrolleret
22-12-2020 13:30:00;7.36;6.4;32.8;;Data er manuelt kontrolleret
22-12-2020 13:00:00;7.5;6.94;32.62;;Data er manuelt kontrolleret
22-12-2020 12:30:00;8.27;8.02;31.35;;Data er manuelt kontrolleret
22-12-2020 12:00:00;8.19;7.74;31.25;;Data er manuelt kontrolleret
22-12-2020 11:30:00;9.55;8.97;29.35;;Data er manuelt kontrolleret
22-12-2020 11:00:00;8.99;7.92;29.77;;Data er manuelt kontrolleret
22-12-2020 10:30:00;12.32;14.43;24.86;;Data er manuelt kontrolleret
22-12-2020 10:00:00;16.66;20.75;19.07;;Data er manuelt kontrolleret
22-12-2020 09:30:00;15.12;16.46;18.93;;Data er manuelt kontrolleret
22-12-2020 09:00:00;16.84;18.67;18.57;;Data er manuelt kontrolleret
22-12-2020 08:30:00;13.17;13.39;23.06;;Data er manuelt kontrolleret
22-12-2020 08:00:00;11.75;11.47;25.65;;Data er manuelt kontrolleret
22-12-2020 07:30:00;13.87;15.07;24.23;;Data er manuelt kontrolleret
22-12-2020 07:00:00;11.02;11.33;26.51;;Data er manuelt kontrolleret
22-12-2020 06:30:00;10.16;8.5;29.06;;Data er manuelt kontrolleret
22-12-2020 06:00:00;7.64;5.77;31.51;;Data er manuelt kontrolleret
22-12-2020 05:30:00;6.59;4.15;33.98;;Data er manuelt kontrolleret
22-12-2020 05:00:00;5.92;3.34;36.77;;Data er manuelt kontrolleret
22-12-2020 04:30:00;4.75;1.94;40.1;;Data er manuelt kontrolleret
22-12-2020 03:30:00;5.18;1.81;39.4;;Data er manuelt kontrolleret
22-12-2020 03:00:00;5.16;2.05;39.07;;Data er manuelt kontrolleret
22-12-2020 02:30:00;6.13;3.17;37.98;;Data er manuelt kontrolleret
22-12-2020 02:00:00;5.84;3.37;37.35;;Data er manuelt kontrolleret
22-12-2020 01:30:00;5.36;2.44;37.7;;Data er manuelt kontrolleret
22-12-2020 01:00:00;5.95;3.13;;;Data er manuelt kontrolleret
22-12-2020 00:30:00;6.45;3.46;36.97;;Data er manuelt kontrolleret
22-12-2020 00:00:00;6.25;3.56;36.85;6.08;Data er manuelt kontrolleret
21-12-2020 23:30:00;7.32;4.37;36.77;;Data er manuelt kontrolleret
21-12-2020 23:00:00;8.3;5.48;39.78;;Data er manuelt kontrolleret
21-12-2020 22:30:00;6.29;4.07;47.26;;Data er manuelt kontrolleret
21-12-2020 22:00:00;4.94;2.49;50.9;;Data er manuelt kontrolleret
21-12-2020 21:30:00;5.38;2.86;52.38;;Data er manuelt kontrolleret
21-12-2020 21:00:00;5.18;2.72;53.37;;Data er manuelt kontrolleret
21-12-2020 20:30:00;4.8;2.13;52.68;;Data er manuelt kontrolleret
21-12-2020 20:00:00;6.88;4.14;49.53;;Data er manuelt kontrolleret
21-12-2020 19:30:00;7.9;5.15;46.03;;Data er manuelt kontrolleret
21-12-2020 19:00:00;9.01;6.47;42.11;;Data er manuelt kontrolleret
21-12-2020 18:30:00;10.68;8.74;39.46;;Data er manuelt kontrolleret
21-12-2020 18:00:00;8.54;6.82;42.82;;Data er manuelt kontrolleret
21-12-2020 17:30:00;8.9;7.36;43.69;;Data er manuelt kontrolleret
21-12-2020 17:00:00;9.93;8.52;43.48;;Data er manuelt kontrolleret
21-12-2020 16:30:00;13.63;13.16;41.22;;Data er manuelt kontrolleret
21-12-2020 16:00:00;15.74;15.18;39.36;;Data er manuelt kontrolleret
21-12-2020 15:30:00;23.97;25.04;36.49;;Data er manuelt kontrolleret
21-12-2020 15:00:00;24.42;25.77;35.88;;Data er manuelt kontrolleret
21-12-2020 14:30:00;22.71;24.68;35.11;;Data er manuelt kontrolleret
21-12-2020 14:00:00;23.82;27.82;35.43;;Data er manuelt kontrolleret
21-12-2020 13:30:00;11.05;10.84;48.88;;Data er manuelt kontrolleret
21-12-2020 13:00:00;10.8;11.08;48.64;;Data er manuelt kontrolleret
21-12-2020 12:30:00;10.56;10.62;48.38;;Data er manuelt kontrolleret
21-12-2020 12:00:00;9.91;10.9;48.46;;Data er manuelt kontrolleret
21-12-2020 11:30:00;10.66;11.86;48.48;;Data er manuelt kontrolleret
21-12-2020 11:00:00;12.87;13.4;45.38;;Data er manuelt kontrolleret
21-12-2020 10:30:00;11.92;12.14;47.32;;Data er manuelt kontrolleret
21-12-2020 10:00:00;15.09;16.58;45.12;;Data er manuelt kontrolleret
21-12-2020 09:30:00;12.06;12.05;49.16;;Data er manuelt kontrolleret
21-12-2020 09:00:00;17.1;16.38;47.39;;Data er manuelt kontrolleret
21-12-2020 08:30:00;16.6;16.1;49.16;;Data er manuelt kontrolleret
21-12-2020 08:00:00;19.49;20.15;42.84;;Data er manuelt kontrolleret
21-12-2020 07:30:00;21.52;21.44;36.36;;Data er manuelt kontrolleret
21-12-2020 07:00:00;17.33;16.63;38.08;;Data er manuelt kontrolleret
21-12-2020 06:30:00;11.42;9.76;40.91;;Data er manuelt kontrolleret
21-12-2020 06:00:00;9.48;7.33;42.51;;Data er manuelt kontrolleret
21-12-2020 05:30:00;5.16;1.74;48.19;;Data er manuelt kontrolleret
21-12-2020 05:00:00;3.3;0.36;50.05;;Data er manuelt kontrolleret
21-12-2020 04:30:00;2.41;-1.09;51.41;;Data er manuelt kontrolleret
21-12-2020 03:30:00;2.01;-1.45;55.82;;Data er manuelt kontrolleret
21-12-2020 03:00:00;2.27;-1.37;51.59;;Data er manuelt kontrolleret
21-12-2020 02:30:00;1.97;-1.02;53.21;;Data er manuelt kontrolleret
21-12-2020 02:00:00;1.64;-1.3;56.61;;Data er manuelt kontrolleret
21-12-2020 01:30:00;1.75;-1.57;60.13;;Data er manuelt kontrolleret
21-12-2020 01:00:00;1.32;-1.87;;;Data er manuelt kontrolleret
21-12-2020 00:30:00;2.82;-0.45;61.78;;Data er manuelt kontrolleret
21-12-2020 00:00:00;3.2;-0.29;51.87;7.36;Data er manuelt kontrolleret
20-12-2020 23:30:00;4.44;1.15;44.92;;Data er manuelt kontrolleret
20-12-2020 23:00:00;5.14;2.08;43.26;;Data er manuelt kontrolleret
20-12-2020 22:30:00;5.61;2.95;41.04;;Data er manuelt kontrolleret
20-12-2020 22:00:00;6.92;4.39;38.16;;Data er manuelt kontrolleret
20-12-2020 21:30:00;8.72;6.39;33.11;;Data er manuelt kontrolleret
20-12-2020 21:00:00;8.28;5.63;33.86;;Data er manuelt kontrolleret
20-12-2020 20:30:00;10.3;7.87;30.56;;Data er manuelt kontrolleret
20-12-2020 20:00:00;10.03;7.97;29.61;;Data er manuelt kontrolleret
20-12-2020 19:30:00;11.03;8.56;28.18;;Data er manuelt kontrolleret
20-12-2020 19:00:00;10.22;7.86;27.67;;Data er manuelt kontrolleret
20-12-2020 18:30:00;10.02;8.08;28.48;;Data er manuelt kontrolleret
20-12-2020 18:00:00;9.09;7.15;29.25;;Data er manuelt kontrolleret
20-12-2020 17:30:00;9.37;7.01;29.23;;Data er manuelt kontrolleret
20-12-2020 17:00:00;10.36;9.26;31.57;;Data er manuelt kontrolleret
20-12-2020 16:30:00;11.15;9.02;32.18;;Data er manuelt kontrolleret
20-12-2020 16:00:00;10.93;9.22;32.48;;Data er manuelt kontrolleret
20-12-2020 15:30:00;13.25;12.09;35.56;;Data er manuelt kontrolleret
20-12-2020 15:00:00;12.12;10.62;36.63;;Data er manuelt kontrolleret
20-12-2020 14:30:00;10.7;9.83;38.49;;Data er manuelt kontrolleret
20-12-2020 14:00:00;11.03;9.59;39.38;;Data er manuelt kontrolleret
20-12-2020 13:30:00;10.3;8.7;39.62;;Data er manuelt kontrolleret
20-12-2020 13:00:00;11.17;9.41;39.28;;Data er manuelt kontrolleret
20-12-2020 12:30:00;8.75;6.75;41.46;;Data er manuelt kontrolleret
20-12-2020 12:00:00;8.57;6.38;41.54;;Data er manuelt kontrolleret
20-12-2020 11:30:00;6.57;4.67;44.13;;Data er manuelt kontrolleret
20-12-2020 11:00:00;7.21;5.42;44.48;;Data er manuelt kontrolleret
20-12-2020 10:30:00;7.88;6.11;43.18;;Data er manuelt kontrolleret
20-12-2020 10:00:00;6.59;4.91;39.44;;Data er manuelt kontrolleret
20-12-2020 09:30:00;7.34;5.75;31.63;;Data er manuelt kontrolleret
20-12-2020 09:00:00;6.93;4.41;28.97;;Data er manuelt kontrolleret
20-12-2020 08:30:00;5.75;2.94;32.95;;Data er manuelt kontrolleret
20-12-2020 08:00:00;4.47;1.48;36.57;;Data er manuelt kontrolleret
20-12-2020 07:30:00;4.27;1.06;39.6;;Data er manuelt kontrolleret
20-12-2020 07:00:00;3.85;0.66;41.5;;Data er manuelt kontrolleret
20-12-2020 06:30:00;4.96;2.07;40.69;;Data er manuelt kontrolleret
20-12-2020 05:30:00;4.27;1.43;40.43;;Data er manuelt kontrolleret
20-12-2020 05:00:00;4.68;1.23;39.36;;Data er manuelt kontrolleret
20-12-2020 04:30:00;5.41;2.59;37.09;;Data er manuelt kontrolleret
20-12-2020 04:00:00;5.67;2.41;35.58;;Data er manuelt kontrolleret
20-12-2020 03:30:00;6.52;3.29;32.06;;Data er manuelt kontrolleret
20-12-2020 03:00:00;6.48;2.91;;;Data er manuelt kontrolleret
20-12-2020 02:30:00;6.44;3.26;35.7;;Data er manuelt kontrolleret
20-12-2020 02:00:00;7.21;3.74;33.52;;Data er manuelt kontrolleret
20-12-2020 01:30:00;8.74;5.56;28.42;;Data er manuelt kontrolleret
20-12-2020 01:00:00;9.53;6.19;25.06;;Data er manuelt kontrolleret
20-12-2020 00:30:00;10.76;8.05;21.46;;Data er manuelt kontrolleret
20-12-2020 00:00:00;11.83;8.96;20.21;13.86;Data er manuelt kontrolleret
19-12-2020 23:30:00;12.31;9.71;19.24;;Data er manuelt kontrolleret
19-12-2020 23:00:00;12.98;11.04;18.96;;Data er manuelt kontrolleret
19-12-2020 22:30:00;12.42;9.75;20.13;;Data er manuelt kontrolleret
19-12-2020 22:00:00;11.93;9.59;21.93;;Data er manuelt kontrolleret
19-12-2020 21:30:00;11.49;9.21;23.59;;Data er manuelt kontrolleret
19-12-2020 21:00:00;11.02;9.5;25.39;;Data er manuelt kontrolleret
19-12-2020 20:30:00;10.84;9.07;27.53;;Data er manuelt kontrolleret
19-12-2020 20:00:00;9.84;7.38;30.3;;Data er manuelt kontrolleret
19-12-2020 19:30:00;9.45;7.36;33.25;;Data er manuelt kontrolleret
19-12-2020 19:00:00;8.87;6.27;35.62;;Data er manuelt kontrolleret
19-12-2020 18:30:00;9.25;6.94;36.63;;Data er manuelt kontrolleret
19-12-2020 18:00:00;9.13;6.84;36.67;;Data er manuelt kontrolleret
19-12-2020 17:30:00;9.55;7.73;36.55;;Data er manuelt kontrolleret
19-12-2020 17:00:00;8.73;6.52;37.64;;Data er manuelt kontrolleret
19-12-2020 16:30:00;7.88;5.92;39.87;;Data er manuelt kontrolleret
19-12-2020 16:00:00;8.58;6.83;40.29;;Data er manuelt kontrolleret
19-12-2020 15:30:00;8.91;7.09;39.22;;Data er manuelt kontrolleret
19-12-2020 15:00:00;9.11;7.38;38.19;;Data er manuelt kontrolleret
19-12-2020 14:30:00;9.49;8.49;37.2;;Data er manuelt kontrolleret
19-12-2020 14:00:00;9.39;8.99;35.09;;Data er manuelt kontrolleret
19-12-2020 13:30:00;9.51;9.14;36.67;;Data er manuelt kontrolleret
19-12-2020 13:00:00;10.76;11.44;36.11;;Data er manuelt kontrolleret
19-12-2020 12:30:00;9.93;10.82;36.93;;Data er manuelt kontrolleret
19-12-2020 12:00:00;10.19;11.49;35.8;;Data er manuelt kontrolleret
19-12-2020 11:30:00;10.67;12.17;33.11;;Data er manuelt kontrolleret
19-12-2020 11:00:00;10.44;11.02;31.21;;Data er manuelt kontrolleret
19-12-2020 10:30:00;10.8;11.23;30.71;;Data er manuelt kontrolleret
19-12-2020 10:00:00;10.71;10.18;30.08;;Data er manuelt kontrolleret
19-12-2020 09:30:00;9.62;8.48;30.14;;Data er manuelt kontrolleret
19-12-2020 09:00:00;9.3;7.31;30.99;;Data er manuelt kontrolleret
19-12-2020 08:30:00;9.62;7.48;29.49;;Data er manuelt kontrolleret
19-12-2020 08:00:00;8.7;5.76;29.94;;Data er manuelt kontrolleret
19-12-2020 07:30:00;8.94;7.02;29.66;;Data er manuelt kontrolleret
19-12-2020 07:00:00;8.58;6.01;29.8;;Data er manuelt kontrolleret
19-12-2020 06:30:00;8.98;6.56;30.77;;Data er manuelt kontrolleret
19-12-2020 06:00:00;8.06;4.8;31.82;;Data er manuelt kontrolleret
19-12-2020 05:30:00;7.33;4.46;31.48;;Data er manuelt kontrolleret
19-12-2020 04:30:00;7.65;4.78;32.34;;Data er manuelt kontrolleret
