Recorded;NO2;NOx;O3;PM_2.5_Lvs;comment
15-01-2021 00:00:00;3.88;3.86;52.79;6.8;Data er manuelt kontrolleret
14-01-2021 23:30:00;3.1;3.65;52.95;;Data er manuelt kontrolleret
14-01-2021 23:00:00;3.4;2.98;51.27;;Data er manuelt kontrolleret
14-01-2021 22:30:00;3.48;3.65;50.83;;Data er manuelt kontrolleret
14-01-2021 22:00:00;4.48;4.55;49.77;;Data er manuelt kontrolleret
14-01-2021 21:30:00;4.36;4.48;50.71;;Data er manuelt kontrolleret
14-01-2021 21:00:00;4.63;5.05;51.41;;Data er manuelt kontrolleret
14-01-2021 20:30:00;4.02;4.4;52.51;;Data er manuelt kontrolleret
14-01-2021 20:00:00;3.88;3.94;52.57;;Data er manuelt kontrolleret
14-01-2021 19:30:00;4.88;5.34;52.69;;Data er manuelt kontrolleret
14-01-2021 19:00:00;3.61;3.6;55.16;;Data er manuelt kontrolleret
14-01-2021 18:30:00;5.53;5.6;53.9;;Data er manuelt kontrolleret
14-01-2021 18:00:00;5.01;5.91;53.82;;Data er manuelt kontrolleret
14-01-2021 17:30:00;6.48;7.46;51.09;;Data er manuelt kontrolleret
14-01-2021 17:00:00;7.1;7.57;48.68;;Data er manuelt kontrolleret
14-01-2021 16:30:00;10.19;11.82;46.64;;Data er manuelt kontrolleret
14-01-2021 16:00:00;8.4;9.49;47.1;;Data er manuelt kontrolleret
14-01-2021 15:30:00;9.49;10.69;45.02;;Data er manuelt kontrolleret
14-01-2021 15:00:00;10.04;11.19;43.71;;Data er manuelt kontrolleret
14-01-2021 14:30:00;9.14;11.0;44.86;;Data er manuelt kontrolleret
14-01-2021 14:00:00;7.65;9.03;47.3;;Data er manuelt kontrolleret
14-01-2021 13:30:00;7.1;8.84;47.14;;Data er manuelt kontrolleret
14-01-2021 13:00:00;7.38;8.4;46.42;;Data er manuelt kontrolleret
14-01-2021 12:30:00;7.57;9.05;45.32;;Data er manuelt kontrolleret
14-01-2021 12:00:00;7.17;8.19;45.26;;Data er manuelt kontrolleret
14-01-2021 11:30:00;10.16;12.41;42.31;;Data er manuelt kontrolleret
14-01-2021 11:00:00;8.32;10.21;43.11;;Data er manuelt kontrolleret
14-01-2021 10:30:00;8.72;10.5;41.75;;Data er manuelt kontrolleret
14-01-2021 10:00:00;9.16;10.71;40.67;;Data er manuelt kontrolleret
14-01-2021 09:30:00;8.49;9.52;41.39;;Data er manuelt kontrolleret
14-01-2021 09:00:00;7.78;9.07;42.51;;Data er manuelt kontrolleret
14-01-2021 08:30:00;8.97;9.64;42.05;;Data er manuelt kontrolleret
14-01-2021 08:00:00;9.72;13.02;41.63;;Data er manuelt kontrolleret
14-01-2021 07:30:00;11.95;17.33;39.45;;Data er manuelt kontrolleret
14-01-2021 07:00:00;8.3;9.94;42.31;;Data er manuelt kontrolleret
14-01-2021 06:30:00;8.01;10.23;42.55;;Data er manuelt kontrolleret
14-01-2021 05:30:00;4.09;5.45;44.26;;Data er manuelt kontrolleret
14-01-2021 05:00:00;3.71;4.42;44.76;;Data er manuelt kontrolleret
14-01-2021 04:30:00;3.69;4.72;44.6;;Data er manuelt kontrolleret
14-01-2021 04:00:00;3.67;4.51;44.34;;Data er manuelt kontrolleret
14-01-2021 03:30:00;3.17;4.07;44.56;;Data er manuelt kontrolleret
14-01-2021 03:00:00;2.93;3.4;;;Data er manuelt kontrolleret
14-01-2021 02:30:00;2.91;3.21;42.89;;Data er manuelt kontrolleret
14-01-2021 02:00:00;3.4;4.32;42.25;;Data er manuelt kontrolleret
14-01-2021 01:30:00;3.02;3.63;42.49;;Data er manuelt kontrolleret
14-01-2021 01:00:00;2.91;3.73;41.71;;Data er manuelt kontrolleret
14-01-2021 00:30:00;2.75;3.65;41.29;;Data er manuelt kontrolleret
14-01-2021 00:00:00;3.06;3.63;41.25;6.29;Data er manuelt kontrolleret
13-01-2021 23:30:00;3.29;4.0;39.02;;Data er manuelt kontrolleret
13-01-2021 23:00:00;4.26;5.07;38.86;;Data er manuelt kontrolleret
13-01-2021 22:30:00;4.28;4.67;38.76;;Data er manuelt kontrolleret
13-01-2021 22:00:00;4.84;5.51;37.92;;Data er manuelt kontrolleret
13-01-2021 21:30:00;5.47;6.31;36.38;;Data er manuelt kontrolleret
13-01-2021 21:00:00;5.28;6.45;38.28;;Data er manuelt kontrolleret
13-01-2021 20:30:00;4.86;5.81;43.81;;Data er manuelt kontrolleret
13-01-2021 20:00:00;3.77;5.07;49.93;;Data er manuelt kontrolleret
13-01-2021 19:30:00;3.73;4.46;54.96;;Data er manuelt kontrolleret
13-01-2021 19:00:00;3.94;5.24;60.53;;Data er manuelt kontrolleret
13-01-2021 18:30:00;4.09;5.09;63.02;;Data er manuelt kontrolleret
13-01-2021 18:00:00;4.42;5.55;63.54;;Data er manuelt kontrolleret
13-01-2021 17:30:00;4.9;6.33;64.78;;Data er manuelt kontrolleret
13-01-2021 17:00:00;5.83;7.15;62.78;;Data er manuelt kontrolleret
13-01-2021 16:30:00;6.62;8.4;64.08;;Data er manuelt kontrolleret
13-01-2021 16:00:00;9.77;10.88;60.03;;Data er manuelt kontrolleret
13-01-2021 15:30:00;11.13;13.73;57.56;;Data er manuelt kontrolleret
13-01-2021 15:00:00;12.83;15.24;53.94;;Data er manuelt kontrolleret
13-01-2021 14:30:00;12.3;15.34;51.77;;Data er manuelt kontrolleret
13-01-2021 14:00:00;11.15;13.71;50.27;;Data er manuelt kontrolleret
13-01-2021 13:30:00;9.22;11.74;53.07;;Data er manuelt kontrolleret
13-01-2021 13:00:00;9.35;12.03;52.11;;Data er manuelt kontrolleret
13-01-2021 12:30:00;6.06;7.61;55.32;;Data er manuelt kontrolleret
13-01-2021 12:00:00;6.43;7.76;55.98;;Data er manuelt kontrolleret
13-01-2021 11:30:00;6.69;8.91;54.2;;Data er manuelt kontrolleret
13-01-2021 11:00:00;5.93;8.26;53.82;;Data er manuelt kontrolleret
13-01-2021 10:30:00;5.37;7.25;52.81;;Data er manuelt kontrolleret
13-01-2021 10:00:00;7.44;9.96;50.09;;Data er manuelt kontrolleret
13-01-2021 09:30:00;7.8;10.06;49.59;;Data er manuelt kontrolleret
13-01-2021 09:00:00;10.48;13.27;45.02;;Data er manuelt kontrolleret
13-01-2021 08:30:00;14.4;17.19;47.4;;Data er manuelt kontrolleret
13-01-2021 08:00:00;23.52;28.25;42.85;;Data er manuelt kontrolleret
13-01-2021 07:30:00;23.54;27.1;44.76;;Data er manuelt kontrolleret
13-01-2021 07:00:00;28.04;31.52;35.86;;Data er manuelt kontrolleret
13-01-2021 06:30:00;12.93;14.11;52.91;;Data er manuelt kontrolleret
13-01-2021 06:00:00;13.71;14.8;54.24;;Data er manuelt kontrolleret
13-01-2021 05:30:00;14.29;14.94;52.13;;Data er manuelt kontrolleret
13-01-2021 04:30:00;7.32;7.0;62.63;;Data er manuelt kontrolleret
13-01-2021 04:00:00;1.15;1.2;71.47;;Data er manuelt kontrolleret
13-01-2021 03:30:00;0.48;0.73;74.72;;Data er manuelt kontrolleret
13-01-2021 03:00:00;0.38;0.5;73.76;;Data er manuelt kontrolleret
13-01-2021 02:30:00;0.31;0.73;74.12;;Data er manuelt kontrolleret
13-01-2021 02:00:00;0.71;0.59;;;Data er manuelt kontrolleret
13-01-2021 01:30:00;0.61;0.55;74.12;;Data er manuelt kontrolleret
13-01-2021 01:00:00;0.61;0.8;74.3;;Data er manuelt kontrolleret
13-01-2021 00:30:00;0.57;0.82;74.48;;Data er manuelt kontrolleret
13-01-2021 00:00:00;0.36;0.71;74.58;3.97;Data er manuelt kontrolleret
12-01-2021 23:30:00;0.71;1.01;73.94;;Data er manuelt kontrolleret
12-01-2021 23:00:00;0.82;1.11;74.14;;Data er manuelt kontrolleret
12-01-2021 22:30:00;1.17;1.55;74.42;;Data er manuelt kontrolleret
12-01-2021 22:00:00;1.66;2.07;73.48;;Data er manuelt kontrolleret
12-01-2021 21:30:00;1.89;2.1;73.2;;Data er manuelt kontrolleret
12-01-2021 21:00:00;1.45;1.86;73.1;;Data er manuelt kontrolleret
12-01-2021 20:30:00;2.03;2.16;72.08;;Data er manuelt kontrolleret
12-01-2021 20:00:00;2.24;2.3;71.94;;Data er manuelt kontrolleret
12-01-2021 19:30:00;3.02;3.23;70.27;;Data er manuelt kontrolleret
12-01-2021 19:00:00;2.33;2.95;71.33;;Data er manuelt kontrolleret
12-01-2021 18:30:00;3.29;3.69;70.79;;Data er manuelt kontrolleret
12-01-2021 18:00:00;3.81;4.04;70.19;;Data er manuelt kontrolleret
12-01-2021 17:30:00;3.84;4.48;70.13;;Data er manuelt kontrolleret
12-01-2021 17:00:00;5.53;6.04;69.77;;Data er manuelt kontrolleret
12-01-2021 16:30:00;5.97;6.31;69.21;;Data er manuelt kontrolleret
12-01-2021 16:00:00;5.09;5.72;70.51;;Data er manuelt kontrolleret
12-01-2021 15:30:00;5.2;5.64;70.37;;Data er manuelt kontrolleret
12-01-2021 15:00:00;6.83;7.78;69.17;;Data er manuelt kontrolleret
12-01-2021 14:30:00;5.2;6.14;72.32;;Data er manuelt kontrolleret
12-01-2021 14:00:00;6.64;8.03;69.75;;Data er manuelt kontrolleret
12-01-2021 13:30:00;6.18;7.11;70.81;;Data er manuelt kontrolleret
12-01-2021 13:00:00;6.5;7.92;70.71;;Data er manuelt kontrolleret
12-01-2021 12:30:00;6.45;8.07;70.55;;Data er manuelt kontrolleret
12-01-2021 12:00:00;8.17;10.84;63.02;;Data er manuelt kontrolleret
12-01-2021 11:30:00;7.99;10.5;65.76;;Data er manuelt kontrolleret
12-01-2021 11:00:00;10.81;14.59;62.15;;Data er manuelt kontrolleret
12-01-2021 10:30:00;10.77;13.37;61.27;;Data er manuelt kontrolleret
12-01-2021 10:00:00;12.2;14.88;59.49;;Data er manuelt kontrolleret
12-01-2021 09:30:00;12.47;15.13;58.03;;Data er manuelt kontrolleret
12-01-2021 09:00:00;18.13;22.66;51.87;;Data er manuelt kontrolleret
12-01-2021 08:30:00;18.23;21.08;54.24;;Data er manuelt kontrolleret
12-01-2021 08:00:00;17.25;19.55;54.24;;Data er manuelt kontrolleret
12-01-2021 07:30:00;13.71;15.57;56.74;;Data er manuelt kontrolleret
12-01-2021 07:00:00;12.81;14.27;59.11;;Data er manuelt kontrolleret
12-01-2021 06:30:00;16.54;18.34;53.46;;Data er manuelt kontrolleret
12-01-2021 06:00:00;12.93;14.94;58.73;;Data er manuelt kontrolleret
12-01-2021 05:30:00;5.55;5.87;66.7;;Data er manuelt kontrolleret
12-01-2021 05:00:00;3.65;3.98;68.75;;Data er manuelt kontrolleret
12-01-2021 04:30:00;4.63;5.01;63.9;;Data er manuelt kontrolleret
12-01-2021 03:30:00;3.25;3.42;63.28;;Data er manuelt kontrolleret
12-01-2021 03:00:00;2.3;1.93;65.76;;Data er manuelt kontrolleret
12-01-2021 02:30:00;1.26;1.47;69.61;;Data er manuelt kontrolleret
12-01-2021 02:00:00;1.68;1.53;69.77;;Data er manuelt kontrolleret
12-01-2021 01:30:00;1.61;1.43;71.57;;Data er manuelt kontrolleret
12-01-2021 01:00:00;1.87;1.76;;;Data er manuelt kontrolleret
12-01-2021 00:30:00;2.05;1.76;68.19;;Data er manuelt kontrolleret
12-01-2021 00:00:00;2.41;2.47;65.54;3.62;Data er manuelt kontrolleret
11-01-2021 23:30:00;3.69;3.56;61.75;;Data er manuelt kontrolleret
11-01-2021 23:00:00;3.19;3.46;70.55;;Data er manuelt kontrolleret
11-01-2021 22:30:00;2.73;2.75;79.81;;Data er manuelt kontrolleret
11-01-2021 22:00:00;1.95;2.01;83.1;;Data er manuelt kontrolleret
11-01-2021 21:30:00;2.43;2.47;81.82;;Data er manuelt kontrolleret
11-01-2021 21:00:00;2.16;2.12;80.39;;Data er manuelt kontrolleret
11-01-2021 20:30:00;2.54;2.41;80.23;;Data er manuelt kontrolleret
11-01-2021 20:00:00;2.64;2.26;74.36;;Data er manuelt kontrolleret
11-01-2021 19:30:00;2.96;3.04;72.68;;Data er manuelt kontrolleret
11-01-2021 19:00:00;3.17;3.58;72.36;;Data er manuelt kontrolleret
11-01-2021 18:30:00;3.67;4.53;73.22;;Data er manuelt kontrolleret
11-01-2021 18:00:00;3.63;4.34;72.32;;Data er manuelt kontrolleret
11-01-2021 17:30:00;5.68;6.67;68.79;;Data er manuelt kontrolleret
11-01-2021 17:00:00;6.66;7.69;66.32;;Data er manuelt kontrolleret
11-01-2021 16:30:00;6.67;8.17;67.06;;Data er manuelt kontrolleret
11-01-2021 16:00:00;6.88;7.8;66.24;;Data er manuelt kontrolleret
11-01-2021 15:30:00;7.57;8.82;65.6;;Data er manuelt kontrolleret
11-01-2021 15:00:00;9.29;11.7;64.92;;Data er manuelt kontrolleret
11-01-2021 14:30:00;8.28;9.87;67.0;;Data er manuelt kontrolleret
11-01-2021 14:00:00;6.77;8.47;68.41;;Data er manuelt kontrolleret
11-01-2021 13:30:00;7.1;8.93;66.64;;Data er manuelt kontrolleret
11-01-2021 13:00:00;7.06;8.97;66.08;;Data er manuelt kontrolleret
11-01-2021 12:30:00;6.31;7.82;68.23;;Data er manuelt kontrolleret
11-01-2021 12:00:00;6.64;8.51;67.91;;Data er manuelt kontrolleret
11-01-2021 11:30:00;7.54;9.45;65.28;;Data er manuelt kontrolleret
11-01-2021 11:00:00;8.47;10.81;62.15;;Data er manuelt kontrolleret
11-01-2021 10:30:00;9.54;11.63;59.37;;Data er manuelt kontrolleret
11-01-2021 10:00:00;8.61;9.66;60.27;;Data er manuelt kontrolleret
11-01-2021 09:30:00;9.91;12.28;58.73;;Data er manuelt kontrolleret
11-01-2021 09:00:00;12.28;14.65;53.8;;Data er manuelt kontrolleret
11-01-2021 08:30:00;13.75;17.16;50.81;;Data er manuelt kontrolleret
11-01-2021 08:00:00;12.72;14.4;52.77;;Data er manuelt kontrolleret
11-01-2021 07:30:00;13.14;14.97;53.29;;Data er manuelt kontrolleret
11-01-2021 07:00:00;10.81;12.89;56.88;;Data er manuelt kontrolleret
11-01-2021 06:30:00;6.77;8.24;61.47;;Data er manuelt kontrolleret
11-01-2021 05:30:00;3.61;3.71;66.38;;Data er manuelt kontrolleret
11-01-2021 05:00:00;2.87;3.0;68.17;;Data er manuelt kontrolleret
11-01-2021 04:30:00;2.2;2.14;67.49;;Data er manuelt kontrolleret
11-01-2021 04:00:00;2.49;2.49;64.8;;Data er manuelt kontrolleret
11-01-2021 03:30:00;2.64;2.75;65.2;;Data er manuelt kontrolleret
11-01-2021 03:00:00;2.85;2.91;;;Data er manuelt kontrolleret
11-01-2021 02:30:00;2.41;2.79;63.74;;Data er manuelt kontrolleret
11-01-2021 02:00:00;3.1;3.46;60.53;;Data er manuelt kontrolleret
11-01-2021 01:30:00;3.39;3.35;58.13;;Data er manuelt kontrolleret
11-01-2021 01:00:00;4.28;4.84;54.36;;Data er manuelt kontrolleret
11-01-2021 00:30:00;5.18;5.3;53.46;;Data er manuelt kontrolleret
11-01-2021 00:00:00;4.99;5.49;54.52;3.06;Data er manuelt kontrolleret
10-01-2021 23:30:00;5.39;5.53;53.82;;Data er manuelt kontrolleret
10-01-2021 23:00:00;6.37;6.52;51.43;;Data er manuelt kontrolleret
10-01-2021 22:30:00;7.27;8.19;50.43;;Data er manuelt kontrolleret
10-01-2021 22:00:00;8.51;9.49;48.66;;Data er manuelt kontrolleret
10-01-2021 21:30:00;8.76;9.39;49.71;;Data er manuelt kontrolleret
10-01-2021 21:00:00;8.38;8.43;50.53;;Data er manuelt kontrolleret
10-01-2021 20:30:00;9.31;9.96;50.55;;Data er manuelt kontrolleret
10-01-2021 20:00:00;10.46;11.34;48.54;;Data er manuelt kontrolleret
10-01-2021 19:30:00;11.04;11.59;49.99;;Data er manuelt kontrolleret
10-01-2021 19:00:00;15.49;16.35;43.07;;Data er manuelt kontrolleret
10-01-2021 18:30:00;9.62;10.61;58.33;;Data er manuelt kontrolleret
10-01-2021 18:00:00;10.48;11.23;58.61;;Data er manuelt kontrolleret
10-01-2021 17:30:00;9.33;10.58;58.57;;Data er manuelt kontrolleret
10-01-2021 17:00:00;9.41;10.27;54.32;;Data er manuelt kontrolleret
10-01-2021 16:30:00;9.72;11.05;55.16;;Data er manuelt kontrolleret
10-01-2021 16:00:00;10.31;12.26;55.42;;Data er manuelt kontrolleret
10-01-2021 15:30:00;9.03;10.06;57.22;;Data er manuelt kontrolleret
10-01-2021 15:00:00;10.82;12.99;55.06;;Data er manuelt kontrolleret
10-01-2021 14:30:00;10.19;11.49;58.97;;Data er manuelt kontrolleret
10-01-2021 14:00:00;5.07;5.83;66.74;;Data er manuelt kontrolleret
10-01-2021 13:30:00;5.97;6.69;64.84;;Data er manuelt kontrolleret
10-01-2021 13:00:00;5.45;6.45;66.38;;Data er manuelt kontrolleret
10-01-2021 12:30:00;6.29;7.84;62.9;;Data er manuelt kontrolleret
10-01-2021 12:00:00;7.34;9.08;63.66;;Data er manuelt kontrolleret
10-01-2021 11:30:00;6.23;7.44;64.54;;Data er manuelt kontrolleret
10-01-2021 11:00:00;9.12;10.42;61.51;;Data er manuelt kontrolleret
10-01-2021 10:30:00;7.86;9.05;65.12;;Data er manuelt kontrolleret
10-01-2021 10:00:00;6.16;6.87;68.31;;Data er manuelt kontrolleret
10-01-2021 09:30:00;5.22;5.83;69.29;;Data er manuelt kontrolleret
10-01-2021 09:00:00;4.82;5.45;63.84;;Data er manuelt kontrolleret
10-01-2021 08:30:00;4.67;5.16;57.14;;Data er manuelt kontrolleret
10-01-2021 08:00:00;3.86;4.02;55.04;;Data er manuelt kontrolleret
10-01-2021 07:30:00;3.61;3.96;53.03;;Data er manuelt kontrolleret
10-01-2021 07:00:00;3.19;3.61;50.91;;Data er manuelt kontrolleret
10-01-2021 06:30:00;3.02;3.54;51.03;;Data er manuelt kontrolleret
10-01-2021 06:00:00;2.51;2.62;48.91;;Data er manuelt kontrolleret
10-01-2021 05:30:00;2.79;2.83;46.72;;Data er manuelt kontrolleret
10-01-2021 04:30:00;1.97;2.03;38.82;;Data er manuelt kontrolleret
10-01-2021 04:00:00;2.62;3.14;34.77;;Data er manuelt kontrolleret
10-01-2021 03:30:00;2.66;3.31;33.39;;Data er manuelt kontrolleret
10-01-2021 03:00:00;2.66;3.61;32.01;;Data er manuelt kontrolleret
10-01-2021 02:30:00;3.21;4.09;30.71;;Data er manuelt kontrolleret
10-01-2021 02:00:00;3.86;4.9;;;Data er manuelt kontrolleret
10-01-2021 01:30:00;4.07;4.74;29.32;;Data er manuelt kontrolleret
10-01-2021 01:00:00;4.26;5.03;29.9;;Data er manuelt kontrolleret
10-01-2021 00:30:00;3.81;4.72;32.03;;Data er manuelt kontrolleret
10-01-2021 00:00:00;3.48;4.59;34.39;5.74;Data er manuelt kontrolleret
09-01-2021 23:30:00;3.86;4.55;34.47;;Data er manuelt kontrolleret
09-01-2021 23:00:00;4.19;5.36;33.09;;Data er manuelt kontrolleret
09-01-2021 22:30:00;5.45;6.9;32.71;;Data er manuelt kontrolleret
09-01-2021 22:00:00;7.04;9.07;33.21;;Data er manuelt kontrolleret
09-01-2021 21:30:00;4.55;5.58;36.36;;Data er manuelt kontrolleret
09-01-2021 21:00:00;3.67;5.24;37.84;;Data er manuelt kontrolleret
09-01-2021 20:30:00;3.52;4.88;38.68;;Data er manuelt kontrolleret
09-01-2021 20:00:00;5.62;7.02;39.06;;Data er manuelt kontrolleret
09-01-2021 19:30:00;6.01;7.67;38.86;;Data er manuelt kontrolleret
09-01-2021 19:00:00;10.84;12.14;30.08;;Data er manuelt kontrolleret
09-01-2021 18:30:00;14.02;16.62;25.43;;Data er manuelt kontrolleret
09-01-2021 18:00:00;15.19;17.37;23.21;;Data er manuelt kontrolleret
09-01-2021 17:30:00;10.0;12.43;32.23;;Data er manuelt kontrolleret
09-01-2021 17:00:00;12.89;16.08;27.76;;Data er manuelt kontrolleret
09-01-2021 16:30:00;14.44;17.79;19.98;;Data er manuelt kontrolleret
09-01-2021 16:00:00;18.11;21.76;15.83;;Data er manuelt kontrolleret
09-01-2021 15:30:00;8.91;11.59;31.39;;Data er manuelt kontrolleret
09-01-2021 15:00:00;9.89;12.01;28.06;;Data er manuelt kontrolleret
09-01-2021 14:30:00;7.75;10.02;27.32;;Data er manuelt kontrolleret
09-01-2021 14:00:00;6.02;8.13;28.04;;Data er manuelt kontrolleret
09-01-2021 13:30:00;5.83;8.24;29.92;;Data er manuelt kontrolleret
09-01-2021 13:00:00;9.87;13.27;22.97;;Data er manuelt kontrolleret
09-01-2021 12:30:00;16.26;22.82;16.4;;Data er manuelt kontrolleret
09-01-2021 12:00:00;13.52;20.04;18.72;;Data er manuelt kontrolleret
09-01-2021 11:30:00;13.08;18.67;18.6;;Data er manuelt kontrolleret
09-01-2021 11:00:00;9.89;12.24;21.11;;Data er manuelt kontrolleret
09-01-2021 10:30:00;9.75;11.84;20.66;;Data er manuelt kontrolleret
09-01-2021 10:00:00;7.71;8.91;22.57;;Data er manuelt kontrolleret
09-01-2021 09:30:00;8.11;8.97;21.71;;Data er manuelt kontrolleret
09-01-2021 09:00:00;6.73;7.82;23.37;;Data er manuelt kontrolleret
09-01-2021 08:30:00;6.14;7.27;23.81;;Data er manuelt kontrolleret
09-01-2021 08:00:00;5.18;5.74;24.53;;Data er manuelt kontrolleret
09-01-2021 07:30:00;4.84;5.41;25.31;;Data er manuelt kontrolleret
09-01-2021 07:00:00;4.32;5.36;26.3;;Data er manuelt kontrolleret
09-01-2021 06:30:00;6.12;7.44;23.53;;Data er manuelt kontrolleret
09-01-2021 06:00:00;5.39;6.58;23.95;;Data er manuelt kontrolleret
09-01-2021 05:30:00;3.67;4.3;25.92;;Data er manuelt kontrolleret
09-01-2021 05:00:00;4.02;4.82;26.74;;Data er manuelt kontrolleret
09-01-2021 04:30:00;3.58;4.0;26.98;;Data er manuelt kontrolleret
09-01-2021 03:30:00;3.67;4.11;28.24;;Data er manuelt kontrolleret
09-01-2021 03:00:00;3.48;4.0;28.42;;Data er manuelt kontrolleret
09-01-2021 02:30:00;3.19;3.48;29.1;;Data er manuelt kontrolleret
09-01-2021 02:00:00;3.39;4.11;28.4;;Data er manuelt kontrolleret
09-01-2021 01:30:00;3.82;4.17;28.38;;Data er manuelt kontrolleret
09-01-2021 01:00:00;3.94;4.7;;;Data er manuelt kontrolleret
09-01-2021 00:30:00;3.86;4.25;28.84;;Data er manuelt kontrolleret
09-01-2021 00:00:00;4.23;4.9;28.24;6.54;Data er manuelt kontrolleret
08-01-2021 23:30:00;4.32;5.22;28.24;;Data er manuelt kontrolleret
08-01-2021 23:00:00;3.82;4.51;29.96;;Data er manuelt kontrolleret
08-01-2021 22:30:00;3.65;4.32;32.19;;Data er manuelt kontrolleret
08-01-2021 22:00:00;4.59;5.43;31.27;;Data er manuelt kontrolleret
08-01-2021 21:30:00;4.28;4.82;30.69;;Data er manuelt kontrolleret
08-01-2021 21:00:00;4.21;4.88;30.16;;Data er manuelt kontrolleret
08-01-2021 20:30:00;4.09;4.9;30.65;;Data er manuelt kontrolleret
08-01-2021 20:00:00;4.44;4.82;30.67;;Data er manuelt kontrolleret
08-01-2021 19:30:00;5.47;6.27;29.76;;Data er manuelt kontrolleret
08-01-2021 19:00:00;4.78;7.29;30.97;;Data er manuelt kontrolleret
08-01-2021 18:30:00;4.92;5.79;31.09;;Data er manuelt kontrolleret
08-01-2021 18:00:00;4.7;5.58;32.17;;Data er manuelt kontrolleret
08-01-2021 17:30:00;5.41;6.25;31.73;;Data er manuelt kontrolleret
08-01-2021 17:00:00;5.91;6.56;31.79;;Data er manuelt kontrolleret
08-01-2021 16:30:00;6.46;8.4;30.79;;Data er manuelt kontrolleret
08-01-2021 16:00:00;7.86;9.1;29.48;;Data er manuelt kontrolleret
08-01-2021 15:30:00;8.93;10.42;28.64;;Data er manuelt kontrolleret
08-01-2021 15:00:00;9.08;11.17;28.38;;Data er manuelt kontrolleret
08-01-2021 14:30:00;10.25;12.35;28.64;;Data er manuelt kontrolleret
08-01-2021 14:00:00;8.95;11.15;30.45;;Data er manuelt kontrolleret
08-01-2021 13:30:00;8.03;10.08;32.31;;Data er manuelt kontrolleret
08-01-2021 13:00:00;9.41;11.84;31.73;;Data er manuelt kontrolleret
08-01-2021 12:30:00;9.6;11.86;33.09;;Data er manuelt kontrolleret
08-01-2021 12:00:00;7.38;9.35;36.18;;Data er manuelt kontrolleret
08-01-2021 11:30:00;9.1;11.97;35.68;;Data er manuelt kontrolleret
08-01-2021 11:00:00;8.72;11.07;36.4;;Data er manuelt kontrolleret
08-01-2021 10:30:00;10.25;15.32;35.16;;Data er manuelt kontrolleret
08-01-2021 10:00:00;9.87;12.3;35.5;;Data er manuelt kontrolleret
08-01-2021 09:30:00;9.16;11.13;35.46;;Data er manuelt kontrolleret
08-01-2021 09:00:00;8.93;10.86;33.59;;Data er manuelt kontrolleret
08-01-2021 08:30:00;10.16;12.26;31.13;;Data er manuelt kontrolleret
08-01-2021 08:00:00;9.98;11.88;31.57;;Data er manuelt kontrolleret
08-01-2021 07:30:00;8.55;10.06;32.83;;Data er manuelt kontrolleret
08-01-2021 07:00:00;6.75;7.65;33.85;;Data er manuelt kontrolleret
08-01-2021 06:30:00;5.62;6.87;34.79;;Data er manuelt kontrolleret
08-01-2021 05:30:00;4.53;5.22;36.7;;Data er manuelt kontrolleret
08-01-2021 05:00:00;4.15;4.4;37.26;;Data er manuelt kontrolleret
08-01-2021 04:30:00;4.36;5.03;38.44;;Data er manuelt kontrolleret
08-01-2021 04:00:00;3.79;3.79;38.78;;Data er manuelt kontrolleret
08-01-2021 03:30:00;3.84;4.09;37.52;;Data er manuelt kontrolleret
08-01-2021 02:30:00;3.61;3.92;37.88;;Data er manuelt kontrolleret
08-01-2021 02:00:00;3.84;4.28;38.76;;Data er manuelt kontrolleret
08-01-2021 01:30:00;4.15;4.34;39.38;;Data er manuelt kontrolleret
08-01-2021 01:00:00;4.36;4.63;40.05;;Data er manuelt kontrolleret
08-01-2021 00:30:00;4.21;4.53;40.03;;Data er manuelt kontrolleret
08-01-2021 00:00:00;4.0;4.4;40.89;5.09;Data er manuelt kontrolleret
07-01-2021 23:30:00;4.76;4.99;40.89;;Data er manuelt kontrolleret
07-01-2021 23:00:00;4.19;4.25;41.59;;Data er manuelt kontrolleret
07-01-2021 22:30:00;3.96;4.17;41.49;;Data er manuelt kontrolleret
07-01-2021 22:00:00;4.4;4.72;41.79;;Data er manuelt kontrolleret
07-01-2021 21:30:00;4.63;4.95;41.65;;Data er manuelt kontrolleret
07-01-2021 21:00:00;5.49;6.1;41.79;;Data er manuelt kontrolleret
07-01-2021 20:30:00;4.95;5.66;43.23;;Data er manuelt kontrolleret
07-01-2021 20:00:00;5.16;5.53;43.11;;Data er manuelt kontrolleret
07-01-2021 19:30:00;6.16;6.88;42.39;;Data er manuelt kontrolleret
07-01-2021 19:00:00;9.33;11.13;39.3;;Data er manuelt kontrolleret
07-01-2021 18:30:00;11.67;12.64;36.66;;Data er manuelt kontrolleret
07-01-2021 18:00:00;9.08;10.31;38.7;;Data er manuelt kontrolleret
07-01-2021 17:30:00;9.51;10.21;37.92;;Data er manuelt kontrolleret
07-01-2021 17:00:00;11.28;12.87;35.78;;Data er manuelt kontrolleret
07-01-2021 16:30:00;16.56;19.09;31.53;;Data er manuelt kontrolleret
07-01-2021 16:00:00;17.65;19.72;31.03;;Data er manuelt kontrolleret
07-01-2021 15:30:00;15.22;17.31;33.45;;Data er manuelt kontrolleret
07-01-2021 15:00:00;17.27;20.5;30.45;;Data er manuelt kontrolleret
07-01-2021 14:30:00;17.56;20.96;30.33;;Data er manuelt kontrolleret
07-01-2021 14:00:00;15.22;18.15;31.45;;Data er manuelt kontrolleret
